run,t_hours,loss
gptneo_1b_snaphot_report,122.75,6.109999999999999
gptneo_1b_snaphot_report,123.0,6.109999999999999
gptneo_1b_snaphot_report,123.25,6.109999999999999
gptneo_1b_snaphot_report,123.5,6.109999999999999
gptneo_1b_snaphot_report,123.75,6.109999999999999
gptneo_1b_snaphot_report,124.0,6.109999999999999
gptneo_1b_snaphot_report,124.25,6.109999999999999
gptneo_1b_snaphot_report,124.5,6.109999999999999
gptneo_1b_snaphot_report,124.75,6.109999999999999
gptneo_1b_snaphot_report,125.0,6.109999999999999
gptneo_1b_snaphot_report,125.25,6.109999999999999
gptneo_1b_snaphot_report,125.5,6.109999999999999
gptneo_1b_snaphot_report,125.75,6.109999999999999
gptneo_1b_snaphot_report,126.0,6.109999999999999
gptneo_1b_snaphot_report,126.25,6.109999999999999
gptneo_1b_snaphot_report,126.5,6.109999999999999
gptneo_1b_snaphot_report,126.75,6.109999999999999
gptneo_1b_snaphot_report,127.0,6.109999999999999
gptneo_1b_snaphot_report,127.25,6.109999999999999
gptneo_1b_snaphot_report,127.5,6.109999999999999
gptneo_1b_snaphot_report,127.75,6.109999999999999
gptneo_1b_snaphot_report,128.0,6.109999999999999
gptneo_1b_snaphot_report,128.25,6.109999999999999
gptneo_1b_snaphot_report,128.5,6.109999999999999
gptneo_1b_snaphot_report,128.75,6.109999999999999
gptneo_1b_snaphot_report,129.0,6.109999999999999
gptneo_1b_snaphot_report,129.25,6.109999999999999
gptneo_1b_snaphot_report,129.5,6.109999999999999
gptneo_1b_snaphot_report,129.75,6.109999999999999
gptneo_1b_snaphot_report,130.0,6.375
gptneo_1b_snaphot_report,130.25,6.385
gptneo_1b_snaphot_report,130.5,6.16
gptneo_1b_snaphot_report,130.75,6.1
gptneo_1b_snaphot_report,131.0,6.025
gptneo_1b_snaphot_report,131.25,6.045
gptneo_1b_snaphot_report,131.5,6.07
gptneo_1b_snaphot_report,131.75,6.0649999999999995
gptneo_1b_snaphot_report,132.0,6.05
gptneo_1b_snaphot_report,132.25,6.035
gptneo_1b_snaphot_report,132.5,6.02
gptneo_1b_snaphot_report,132.75,6.0
gptneo_1b_snaphot_report,133.0,6.035
gptneo_1b_snaphot_report,133.25,6.035
gptneo_1b_snaphot_report,133.5,6.035
gptneo_1b_snaphot_report,133.75,6.0600000000000005
gptneo_1b_snaphot_report,134.0,6.025
gptneo_1b_snaphot_report,134.25,6.04
gptneo_1b_snaphot_report,134.5,6.07
gptneo_1b_snaphot_report,134.75,6.025
gptneo_1b_snaphot_report,135.0,6.035
gptneo_1b_snaphot_report,135.25,6.025
gptneo_1b_snaphot_report,135.5,6.015000000000001
gptneo_1b_snaphot_report,135.75,6.105
gptneo_1b_snaphot_report,136.0,6.03
gptneo_1b_snaphot_report,136.25,6.074999999999999
gptneo_1b_snaphot_report,136.5,5.985
gptneo_1b_snaphot_report,136.75,5.985
gptneo_1b_snaphot_report,137.0,5.995
gptneo_1b_snaphot_report,137.25,6.075
gptneo_1b_snaphot_report,137.5,6.039999999999999
gptneo_1b_snaphot_report,137.75,5.995
gptneo_1b_snaphot_report,138.0,6.07
gptneo_1b_snaphot_report,138.25,6.02
gptneo_1b_snaphot_report,138.5,5.985
gptneo_1b_snaphot_report,138.75,6.09
gptneo_1b_snaphot_report,139.0,6.035
gptneo_1b_snaphot_report,139.25,5.99
gptneo_1b_snaphot_report,139.5,5.99
gptneo_1b_snaphot_report,139.75,6.025
gptneo_1b_snaphot_report,140.0,6.025
gptneo_1b_snaphot_report,140.25,6.005
gptneo_1b_snaphot_report,140.5,6.01
gptneo_1b_snaphot_report,140.75,6.015000000000001
gptneo_1b_snaphot_report,141.0,6.01
gptneo_1b_snaphot_report,141.25,6.015
gptneo_1b_snaphot_report,141.5,5.945
gptneo_1b_snaphot_report,141.75,5.98
gptneo_1b_snaphot_report,142.0,5.945
gptneo_1b_snaphot_report,142.25,6.005
gptneo_1b_snaphot_report,142.5,5.99
gptneo_1b_snaphot_report,142.75,6.0600000000000005
gptneo_1b_snaphot_report,143.0,6.0
gptneo_1b_snaphot_report,143.25,5.95
gptneo_1b_snaphot_report,143.5,5.96
gptneo_1b_snaphot_report,143.75,5.970000000000001
