run,t_hours,rtt_ms
wav2vec2_4ba6b0ef_other_reports,3.716666666666667,61.2
wav2vec2_4ba6b0ef_other_reports,3.7333333333333334,61.2
wav2vec2_4ba6b0ef_other_reports,3.75,61.6
wav2vec2_4ba6b0ef_other_reports,3.7666666666666666,61.3
wav2vec2_4ba6b0ef_other_reports,3.783333333333333,61.7
wav2vec2_4ba6b0ef_other_reports,3.8,61.2
wav2vec2_4ba6b0ef_other_reports,3.816666666666667,61.3
wav2vec2_4ba6b0ef_other_reports,3.8333333333333335,61.3
wav2vec2_4ba6b0ef_other_reports,3.85,61.6
wav2vec2_4ba6b0ef_other_reports,3.8666666666666667,61.4
wav2vec2_4ba6b0ef_other_reports,3.8833333333333333,61.6
wav2vec2_4ba6b0ef_other_reports,3.9,61.4
wav2vec2_4ba6b0ef_other_reports,3.9166666666666665,61.4
wav2vec2_4ba6b0ef_other_reports,3.933333333333333,61.4
wav2vec2_4ba6b0ef_other_reports,3.95,61.5
wav2vec2_4ba6b0ef_other_reports,3.966666666666667,61.4
wav2vec2_4ba6b0ef_other_reports,3.9833333333333334,61.5
wav2vec2_4ba6b0ef_other_reports,4.0,61.5
wav2vec2_4ba6b0ef_other_reports,4.016666666666667,61.5
wav2vec2_4ba6b0ef_other_reports,4.033333333333333,61.4
wav2vec2_4ba6b0ef_other_reports,4.05,61.5
wav2vec2_4ba6b0ef_other_reports,4.066666666666666,61.6
wav2vec2_4ba6b0ef_other_reports,4.083333333333333,61.9
wav2vec2_4ba6b0ef_other_reports,4.1,61.2
wav2vec2_4ba6b0ef_other_reports,4.116666666666666,61.2
wav2vec2_4ba6b0ef_other_reports,4.133333333333334,61.9
wav2vec2_4ba6b0ef_other_reports,4.15,61.2
wav2vec2_4ba6b0ef_other_reports,4.166666666666667,61.0
wav2vec2_4ba6b0ef_other_reports,4.183333333333334,60.9
wav2vec2_4ba6b0ef_other_reports,4.2,60.8
wav2vec2_4ba6b0ef_other_reports,4.216666666666667,61.4
wav2vec2_4ba6b0ef_other_reports,4.233333333333333,61.1
wav2vec2_4ba6b0ef_other_reports,4.25,60.9
wav2vec2_4ba6b0ef_other_reports,4.266666666666667,61.0
wav2vec2_4ba6b0ef_other_reports,4.283333333333333,61.3
wav2vec2_4ba6b0ef_other_reports,4.3,60.9
wav2vec2_4ba6b0ef_other_reports,4.316666666666666,60.8
wav2vec2_4ba6b0ef_other_reports,4.333333333333333,60.9
wav2vec2_4ba6b0ef_other_reports,4.35,61.0
wav2vec2_4ba6b0ef_other_reports,4.366666666666666,61.0
wav2vec2_4ba6b0ef_other_reports,4.383333333333334,60.9
wav2vec2_4ba6b0ef_other_reports,4.4,61.0
wav2vec2_4ba6b0ef_other_reports,4.416666666666667,60.9
wav2vec2_4ba6b0ef_other_reports,4.433333333333334,60.9
wav2vec2_4ba6b0ef_other_reports,4.45,60.8
wav2vec2_4ba6b0ef_other_reports,4.466666666666667,61.5
wav2vec2_4ba6b0ef_other_reports,4.483333333333333,60.7
wav2vec2_4ba6b0ef_other_reports,4.5,60.7
wav2vec2_4ba6b0ef_other_reports,4.516666666666667,60.7
wav2vec2_4ba6b0ef_other_reports,4.533333333333333,60.7
wav2vec2_4ba6b0ef_other_reports,4.55,60.8
wav2vec2_4ba6b0ef_other_reports,4.566666666666666,60.7
wav2vec2_4ba6b0ef_other_reports,4.583333333333333,60.5
wav2vec2_4ba6b0ef_other_reports,4.6,60.6
wav2vec2_4ba6b0ef_other_reports,4.616666666666666,60.7
wav2vec2_4ba6b0ef_other_reports,4.633333333333334,60.7
wav2vec2_4ba6b0ef_other_reports,4.65,60.7
wav2vec2_4ba6b0ef_other_reports,4.666666666666667,60.6
wav2vec2_4ba6b0ef_other_reports,4.683333333333334,60.6
wav2vec2_4ba6b0ef_other_reports,4.7,61.3
wav2vec2_4ba6b0ef_other_reports,4.716666666666667,61.3
wav2vec2_4ba6b0ef_other_reports,4.733333333333333,61.4
wav2vec2_4ba6b0ef_other_reports,4.75,61.3
wav2vec2_4ba6b0ef_other_reports,4.766666666666667,61.4
wav2vec2_4ba6b0ef_other_reports,4.783333333333333,61.4
wav2vec2_4ba6b0ef_other_reports,4.8,61.5
wav2vec2_4ba6b0ef_other_reports,4.816666666666666,60.7
wav2vec2_4ba6b0ef_other_reports,4.833333333333333,60.9
wav2vec2_4ba6b0ef_other_reports,4.85,60.7
wav2vec2_4ba6b0ef_other_reports,4.866666666666666,62.5
wav2vec2_4ba6b0ef_other_reports,4.883333333333334,60.7
wav2vec2_4ba6b0ef_other_reports,4.9,60.8
wav2vec2_4ba6b0ef_other_reports,4.916666666666667,60.9
wav2vec2_4ba6b0ef_other_reports,4.933333333333334,60.7
wav2vec2_4ba6b0ef_other_reports,4.95,60.7
wav2vec2_4ba6b0ef_other_reports,4.966666666666667,60.8
wav2vec2_4ba6b0ef_other_reports,4.983333333333333,60.7
wav2vec2_4ba6b0ef_other_reports,5.0,60.5
wav2vec2_4ba6b0ef_other_reports,5.016666666666667,60.5
wav2vec2_4ba6b0ef_other_reports,5.033333333333333,61.2
wav2vec2_4ba6b0ef_other_reports,5.05,61.1
wav2vec2_4ba6b0ef_other_reports,5.066666666666666,61.1
wav2vec2_4ba6b0ef_other_reports,5.083333333333333,61.2
wav2vec2_4ba6b0ef_other_reports,5.1,61.2
wav2vec2_4ba6b0ef_other_reports,5.116666666666666,61.3
wav2vec2_4ba6b0ef_other_reports,5.133333333333334,61.2
wav2vec2_4ba6b0ef_other_reports,5.15,61.1
wav2vec2_4ba6b0ef_other_reports,5.166666666666667,61.5
wav2vec2_4ba6b0ef_other_reports,5.183333333333334,118.0
wav2vec2_4ba6b0ef_other_reports,5.2,61.1
wav2vec2_4ba6b0ef_other_reports,5.216666666666667,61.1
wav2vec2_4ba6b0ef_other_reports,5.233333333333333,61.9
wav2vec2_4ba6b0ef_other_reports,5.25,62.2
wav2vec2_4ba6b0ef_other_reports,5.266666666666667,61.1
wav2vec2_4ba6b0ef_other_reports,5.283333333333333,61.1
wav2vec2_4ba6b0ef_other_reports,5.3,61.2
wav2vec2_4ba6b0ef_other_reports,5.316666666666666,61.1
wav2vec2_4ba6b0ef_other_reports,5.333333333333333,61.2
wav2vec2_4ba6b0ef_other_reports,5.35,61.1
wav2vec2_4ba6b0ef_other_reports,5.366666666666666,61.0
wav2vec2_4ba6b0ef_other_reports,5.383333333333334,80.9
wav2vec2_4ba6b0ef_other_reports,5.4,61.2
wav2vec2_4ba6b0ef_other_reports,5.416666666666667,61.2
wav2vec2_4ba6b0ef_other_reports,5.433333333333334,61.1
wav2vec2_4ba6b0ef_other_reports,5.45,61.1
wav2vec2_4ba6b0ef_other_reports,5.466666666666667,61.4
wav2vec2_4ba6b0ef_other_reports,5.483333333333333,61.1
wav2vec2_4ba6b0ef_other_reports,5.5,61.3
wav2vec2_4ba6b0ef_other_reports,5.516666666666667,61.4
wav2vec2_4ba6b0ef_other_reports,5.533333333333333,61.3
wav2vec2_4ba6b0ef_other_reports,5.55,61.5
wav2vec2_4ba6b0ef_other_reports,5.566666666666666,61.4
wav2vec2_4ba6b0ef_other_reports,5.583333333333333,61.5
wav2vec2_4ba6b0ef_other_reports,5.6,61.3
wav2vec2_4ba6b0ef_other_reports,5.616666666666666,61.4
wav2vec2_4ba6b0ef_other_reports,5.633333333333334,61.4
wav2vec2_4ba6b0ef_other_reports,5.65,61.4
wav2vec2_4ba6b0ef_other_reports,5.666666666666667,61.1
wav2vec2_4ba6b0ef_other_reports,5.683333333333334,61.3
wav2vec2_4ba6b0ef_other_reports,5.7,61.6
wav2vec2_4ba6b0ef_other_reports,5.716666666666667,61.5
wav2vec2_4ba6b0ef_other_reports,5.733333333333333,61.4
wav2vec2_4ba6b0ef_other_reports,5.75,61.6
wav2vec2_4ba6b0ef_other_reports,5.766666666666667,61.5
wav2vec2_4ba6b0ef_other_reports,5.783333333333333,61.4
wav2vec2_4ba6b0ef_other_reports,5.8,61.4
wav2vec2_4ba6b0ef_other_reports,5.816666666666666,61.3
wav2vec2_4ba6b0ef_other_reports,5.833333333333333,61.4
wav2vec2_4ba6b0ef_other_reports,5.85,61.6
wav2vec2_4ba6b0ef_other_reports,5.866666666666666,61.3
