run,t_hours,rounds
wav2vec2_4ba6b0ef_other_reports,4.666666666666667,80.0
wav2vec2_4ba6b0ef_other_reports,4.683333333333334,79.0
wav2vec2_4ba6b0ef_other_reports,4.7,78.0
wav2vec2_4ba6b0ef_other_reports,4.716666666666667,79.0
wav2vec2_4ba6b0ef_other_reports,4.733333333333333,79.0
wav2vec2_4ba6b0ef_other_reports,4.75,79.0
wav2vec2_4ba6b0ef_other_reports,4.766666666666667,78.0
wav2vec2_4ba6b0ef_other_reports,4.783333333333333,79.0
wav2vec2_4ba6b0ef_other_reports,4.8,78.0
wav2vec2_4ba6b0ef_other_reports,4.816666666666666,78.0
wav2vec2_4ba6b0ef_other_reports,4.833333333333333,78.0
wav2vec2_4ba6b0ef_other_reports,4.85,78.0
wav2vec2_4ba6b0ef_other_reports,4.866666666666666,78.0
wav2vec2_4ba6b0ef_other_reports,4.883333333333334,79.0
wav2vec2_4ba6b0ef_other_reports,4.9,79.0
wav2vec2_4ba6b0ef_other_reports,4.916666666666667,78.0
wav2vec2_4ba6b0ef_other_reports,4.933333333333334,77.0
wav2vec2_4ba6b0ef_other_reports,4.95,78.0
wav2vec2_4ba6b0ef_other_reports,4.966666666666667,77.0
wav2vec2_4ba6b0ef_other_reports,4.983333333333333,77.0
wav2vec2_4ba6b0ef_other_reports,5.0,77.0
wav2vec2_4ba6b0ef_other_reports,5.016666666666667,78.0
wav2vec2_4ba6b0ef_other_reports,5.033333333333333,77.0
wav2vec2_4ba6b0ef_other_reports,5.05,78.0
wav2vec2_4ba6b0ef_other_reports,5.066666666666666,78.0
wav2vec2_4ba6b0ef_other_reports,5.083333333333333,77.0
wav2vec2_4ba6b0ef_other_reports,5.1,78.0
wav2vec2_4ba6b0ef_other_reports,5.116666666666666,77.0
wav2vec2_4ba6b0ef_other_reports,5.133333333333334,77.0
wav2vec2_4ba6b0ef_other_reports,5.15,78.0
wav2vec2_4ba6b0ef_other_reports,5.166666666666667,78.0
wav2vec2_4ba6b0ef_other_reports,5.183333333333334,77.0
wav2vec2_4ba6b0ef_other_reports,5.2,78.0
wav2vec2_4ba6b0ef_other_reports,5.216666666666667,78.0
wav2vec2_4ba6b0ef_other_reports,5.233333333333333,78.0
wav2vec2_4ba6b0ef_other_reports,5.25,77.0
wav2vec2_4ba6b0ef_other_reports,5.266666666666667,78.0
wav2vec2_4ba6b0ef_other_reports,5.283333333333333,78.0
wav2vec2_4ba6b0ef_other_reports,5.3,77.0
