"Time","gateway1","scheduler","worker1","worker3","worker4","worker6"
2026-01-04 21:55:00,4.49 kb/s,18.6 kb/s,105 Mb/s,315 Mb/s,107 Mb/s,107 Mb/s
2026-01-04 22:00:00,4.43 kb/s,19.0 kb/s,107 Mb/s,323 Mb/s,107 Mb/s,105 Mb/s
2026-01-04 22:05:00,4.62 kb/s,18.3 kb/s,107 Mb/s,321 Mb/s,107 Mb/s,108 Mb/s
2026-01-04 22:10:00,4.81 kb/s,19.0 kb/s,112 Mb/s,337 Mb/s,110 Mb/s,112 Mb/s
2026-01-04 22:15:00,4.73 kb/s,18.3 kb/s,103 Mb/s,301 Mb/s,103 Mb/s,103 Mb/s
2026-01-04 22:20:00,4.69 kb/s,19.1 kb/s,105 Mb/s,321 Mb/s,107 Mb/s,105 Mb/s
2026-01-04 22:25:00,5.05 kb/s,18.2 kb/s,110 Mb/s,329 Mb/s,108 Mb/s,110 Mb/s
2026-01-04 22:30:00,4.58 kb/s,18.5 kb/s,107 Mb/s,322 Mb/s,107 Mb/s,107 Mb/s
2026-01-04 22:35:00,4.66 kb/s,18.5 kb/s,107 Mb/s,320 Mb/s,108 Mb/s,107 Mb/s
2026-01-04 22:40:00,4.61 kb/s,19.3 kb/s,105 Mb/s,317 Mb/s,106 Mb/s,105 Mb/s
2026-01-04 22:45:00,4.67 kb/s,18.7 kb/s,110 Mb/s,326 Mb/s,108 Mb/s,110 Mb/s
2026-01-04 22:50:00,4.50 kb/s,19.0 kb/s,107 Mb/s,318 Mb/s,107 Mb/s,107 Mb/s
2026-01-04 22:55:00,5.16 kb/s,18.8 kb/s,105 Mb/s,322 Mb/s,107 Mb/s,105 Mb/s
2026-01-04 23:00:00,4.49 kb/s,19.2 kb/s,107 Mb/s,321 Mb/s,106 Mb/s,107 Mb/s
2026-01-04 23:05:00,4.49 kb/s,18.5 kb/s,107 Mb/s,323 Mb/s,108 Mb/s,107 Mb/s
2026-01-04 23:10:00,4.56 kb/s,18.4 kb/s,110 Mb/s,329 Mb/s,109 Mb/s,110 Mb/s
2026-01-04 23:15:00,4.75 kb/s,18.4 kb/s,110 Mb/s,329 Mb/s,108 Mb/s,110 Mb/s
2026-01-04 23:20:00,4.49 kb/s,18.7 kb/s,105 Mb/s,315 Mb/s,107 Mb/s,105 Mb/s
2026-01-04 23:25:00,4.78 kb/s,18.5 kb/s,104 Mb/s,310 Mb/s,103 Mb/s,105 Mb/s
2026-01-04 23:30:00,4.50 kb/s,18.5 kb/s,103 Mb/s,313 Mb/s,105 Mb/s,103 Mb/s
2026-01-04 23:35:00,4.89 kb/s,18.4 kb/s,105 Mb/s,314 Mb/s,105 Mb/s,106 Mb/s
2026-01-04 23:40:00,4.45 kb/s,18.9 kb/s,107 Mb/s,322 Mb/s,105 Mb/s,106 Mb/s
2026-01-04 23:45:00,4.88 kb/s,18.8 kb/s,105 Mb/s,315 Mb/s,105 Mb/s,105 Mb/s
2026-01-04 23:50:00,4.45 kb/s,18.4 kb/s,105 Mb/s,315 Mb/s,107 Mb/s,105 Mb/s
2026-01-04 23:55:00,4.79 kb/s,18.4 kb/s,105 Mb/s,315 Mb/s,105 Mb/s,106 Mb/s
2026-01-05 00:00:00,5.03 kb/s,19.0 kb/s,105 Mb/s,315 Mb/s,105 Mb/s,104 Mb/s
2026-01-05 00:05:00,4.92 kb/s,18.5 kb/s,105 Mb/s,315 Mb/s,103 Mb/s,105 Mb/s
2026-01-05 00:10:00,4.89 kb/s,18.4 kb/s,105 Mb/s,315 Mb/s,107 Mb/s,107 Mb/s
2026-01-05 00:15:00,4.99 kb/s,18.4 kb/s,112 Mb/s,333 Mb/s,110 Mb/s,110 Mb/s
2026-01-05 00:20:00,4.50 kb/s,18.8 kb/s,107 Mb/s,325 Mb/s,107 Mb/s,107 Mb/s
2026-01-05 00:25:00,4.67 kb/s,18.9 kb/s,107 Mb/s,321 Mb/s,110 Mb/s,109 Mb/s
2026-01-05 00:30:00,4.77 kb/s,18.6 kb/s,107 Mb/s,323 Mb/s,107 Mb/s,108 Mb/s
2026-01-05 00:35:00,4.99 kb/s,18.6 kb/s,107 Mb/s,321 Mb/s,107 Mb/s,107 Mb/s
2026-01-05 00:40:00,4.79 kb/s,19.1 kb/s,107 Mb/s,322 Mb/s,105 Mb/s,105 Mb/s
2026-01-05 00:45:00,4.45 kb/s,19.7 kb/s,90.6 Mb/s,272 Mb/s,124 Mb/s,90.6 Mb/s
2026-01-05 00:50:00,4.70 kb/s,18.4 kb/s,107 Mb/s,320 Mb/s,107 Mb/s,107 Mb/s
2026-01-05 00:55:00,4.85 kb/s,18.9 kb/s,112 Mb/s,338 Mb/s,114 Mb/s,112 Mb/s
2026-01-05 01:00:00,4.87 kb/s,19.2 kb/s,110 Mb/s,329 Mb/s,110 Mb/s,110 Mb/s
2026-01-05 01:05:00,4.67 kb/s,18.5 kb/s,110 Mb/s,329 Mb/s,110 Mb/s,110 Mb/s
2026-01-05 01:10:00,4.35 kb/s,18.5 kb/s,100 Mb/s,304 Mb/s,100 Mb/s,103 Mb/s
2026-01-05 01:15:00,4.45 kb/s,18.6 kb/s,107 Mb/s,317 Mb/s,107 Mb/s,105 Mb/s
2026-01-05 01:20:00,4.67 kb/s,18.8 kb/s,107 Mb/s,323 Mb/s,108 Mb/s,107 Mb/s
2026-01-05 01:25:00,4.98 kb/s,18.7 kb/s,107 Mb/s,320 Mb/s,107 Mb/s,107 Mb/s
2026-01-05 01:30:00,5.33 kb/s,18.7 kb/s,107 Mb/s,324 Mb/s,105 Mb/s,107 Mb/s
2026-01-05 01:35:00,4.96 kb/s,18.4 kb/s,110 Mb/s,329 Mb/s,112 Mb/s,110 Mb/s
2026-01-05 01:40:00,4.83 kb/s,18.8 kb/s,107 Mb/s,321 Mb/s,107 Mb/s,107 Mb/s
2026-01-05 01:45:00,4.90 kb/s,18.4 kb/s,106 Mb/s,315 Mb/s,106 Mb/s,107 Mb/s
2026-01-05 01:50:00,4.34 kb/s,18.9 kb/s,104 Mb/s,313 Mb/s,105 Mb/s,103 Mb/s
2026-01-05 01:55:00,5.08 kb/s,18.5 kb/s,107 Mb/s,323 Mb/s,105 Mb/s,107 Mb/s
2026-01-05 02:00:00,4.65 kb/s,18.9 kb/s,103 Mb/s,307 Mb/s,104 Mb/s,103 Mb/s
2026-01-05 02:05:00,4.50 kb/s,18.6 kb/s,107 Mb/s,323 Mb/s,109 Mb/s,109 Mb/s
2026-01-05 02:10:00,4.40 kb/s,18.6 kb/s,107 Mb/s,317 Mb/s,105 Mb/s,105 Mb/s
2026-01-05 02:15:00,4.72 kb/s,18.9 kb/s,106 Mb/s,319 Mb/s,107 Mb/s,106 Mb/s
2026-01-05 02:20:00,4.64 kb/s,19.2 kb/s,106 Mb/s,322 Mb/s,105 Mb/s,106 Mb/s
2026-01-05 02:25:00,4.36 kb/s,18.4 kb/s,104 Mb/s,308 Mb/s,105 Mb/s,105 Mb/s
2026-01-05 02:30:00,4.83 kb/s,18.7 kb/s,108 Mb/s,327 Mb/s,110 Mb/s,107 Mb/s
2026-01-05 02:35:00,4.71 kb/s,18.4 kb/s,105 Mb/s,315 Mb/s,105 Mb/s,105 Mb/s
2026-01-05 02:40:00,4.82 kb/s,18.6 kb/s,110 Mb/s,329 Mb/s,108 Mb/s,109 Mb/s
2026-01-05 02:45:00,5.03 kb/s,18.5 kb/s,103 Mb/s,309 Mb/s,104 Mb/s,105 Mb/s
2026-01-05 02:50:00,5.00 kb/s,18.5 kb/s,109 Mb/s,329 Mb/s,110 Mb/s,107 Mb/s
2026-01-05 02:55:00,4.52 kb/s,18.8 kb/s,105 Mb/s,315 Mb/s,105 Mb/s,105 Mb/s
2026-01-05 03:00:00,5.26 kb/s,18.6 kb/s,107 Mb/s,321 Mb/s,107 Mb/s,108 Mb/s
2026-01-05 03:05:00,4.65 kb/s,18.7 kb/s,110 Mb/s,323 Mb/s,107 Mb/s,109 Mb/s
2026-01-05 03:10:00,4.98 kb/s,18.2 kb/s,107 Mb/s,328 Mb/s,107 Mb/s,107 Mb/s
2026-01-05 03:15:00,4.68 kb/s,18.8 kb/s,103 Mb/s,308 Mb/s,104 Mb/s,103 Mb/s
2026-01-05 03:20:00,4.77 kb/s,18.6 kb/s,100 Mb/s,301 Mb/s,101 Mb/s,102 Mb/s
2026-01-05 03:25:00,4.78 kb/s,18.2 kb/s,112 Mb/s,332 Mb/s,110 Mb/s,110 Mb/s
2026-01-05 03:30:00,4.54 kb/s,19.0 kb/s,105 Mb/s,319 Mb/s,105 Mb/s,105 Mb/s
2026-01-05 03:35:00,4.47 kb/s,18.5 kb/s,103 Mb/s,308 Mb/s,105 Mb/s,103 Mb/s
2026-01-05 03:40:00,5.16 kb/s,18.7 kb/s,109 Mb/s,322 Mb/s,107 Mb/s,110 Mb/s
2026-01-05 03:45:00,4.84 kb/s,18.4 kb/s,108 Mb/s,328 Mb/s,107 Mb/s,107 Mb/s
2026-01-05 03:50:00,4.53 kb/s,18.5 kb/s,105 Mb/s,315 Mb/s,107 Mb/s,105 Mb/s
2026-01-05 03:55:00,4.71 kb/s,18.5 kb/s,107 Mb/s,319 Mb/s,105 Mb/s,107 Mb/s
2026-01-05 04:00:00,4.83 kb/s,19.0 kb/s,105 Mb/s,311 Mb/s,105 Mb/s,105 Mb/s
2026-01-05 04:05:00,4.85 kb/s,19.0 kb/s,107 Mb/s,328 Mb/s,110 Mb/s,108 Mb/s
2026-01-05 04:10:00,4.68 kb/s,18.2 kb/s,107 Mb/s,321 Mb/s,106 Mb/s,106 Mb/s
2026-01-05 04:15:00,4.54 kb/s,18.5 kb/s,105 Mb/s,314 Mb/s,104 Mb/s,105 Mb/s
2026-01-05 04:20:00,4.96 kb/s,19.3 kb/s,105 Mb/s,316 Mb/s,107 Mb/s,105 Mb/s
2026-01-05 04:25:00,4.64 kb/s,18.5 kb/s,103 Mb/s,308 Mb/s,100 Mb/s,102 Mb/s
2026-01-05 04:30:00,5.15 kb/s,18.1 kb/s,107 Mb/s,315 Mb/s,107 Mb/s,107 Mb/s
2026-01-05 04:35:00,4.74 kb/s,18.3 kb/s,100 Mb/s,306 Mb/s,102 Mb/s,100 Mb/s
2026-01-05 04:40:00,4.87 kb/s,19.4 kb/s,112 Mb/s,337 Mb/s,110 Mb/s,112 Mb/s
2026-01-05 04:45:00,4.46 kb/s,18.4 kb/s,100 Mb/s,299 Mb/s,103 Mb/s,100 Mb/s
2026-01-05 04:50:00,4.77 kb/s,18.7 kb/s,105 Mb/s,316 Mb/s,105 Mb/s,105 Mb/s
2026-01-05 04:55:00,4.49 kb/s,18.8 kb/s,105 Mb/s,315 Mb/s,105 Mb/s,105 Mb/s
2026-01-05 05:00:00,4.76 kb/s,18.7 kb/s,106 Mb/s,315 Mb/s,105 Mb/s,107 Mb/s
2026-01-05 05:05:00,4.34 kb/s,19.0 kb/s,113 Mb/s,343 Mb/s,112 Mb/s,113 Mb/s
2026-01-05 05:10:00,4.43 kb/s,18.7 kb/s,110 Mb/s,328 Mb/s,110 Mb/s,110 Mb/s
2026-01-05 05:15:00,4.85 kb/s,18.7 kb/s,105 Mb/s,316 Mb/s,107 Mb/s,105 Mb/s
2026-01-05 05:20:00,4.99 kb/s,19.5 kb/s,105 Mb/s,315 Mb/s,103 Mb/s,105 Mb/s
2026-01-05 05:25:00,4.48 kb/s,18.6 kb/s,105 Mb/s,314 Mb/s,107 Mb/s,105 Mb/s
2026-01-05 05:30:00,4.77 kb/s,18.4 kb/s,112 Mb/s,335 Mb/s,110 Mb/s,112 Mb/s
2026-01-05 05:35:00,4.65 kb/s,18.6 kb/s,105 Mb/s,316 Mb/s,107 Mb/s,105 Mb/s
2026-01-05 05:40:00,5.02 kb/s,18.7 kb/s,107 Mb/s,323 Mb/s,105 Mb/s,107 Mb/s
2026-01-05 05:45:00,4.45 kb/s,18.3 kb/s,105 Mb/s,315 Mb/s,107 Mb/s,105 Mb/s
2026-01-05 05:50:00,4.82 kb/s,18.9 kb/s,110 Mb/s,329 Mb/s,108 Mb/s,110 Mb/s
2026-01-05 05:55:00,4.75 kb/s,18.9 kb/s,105 Mb/s,315 Mb/s,105 Mb/s,105 Mb/s
2026-01-05 06:00:00,5.05 kb/s,18.9 kb/s,105 Mb/s,313 Mb/s,105 Mb/s,105 Mb/s
2026-01-05 06:05:00,4.64 kb/s,18.4 kb/s,103 Mb/s,309 Mb/s,105 Mb/s,103 Mb/s
2026-01-05 06:10:00,5.29 kb/s,18.6 kb/s,103 Mb/s,308 Mb/s,103 Mb/s,102 Mb/s
2026-01-05 06:15:00,4.78 kb/s,18.7 kb/s,105 Mb/s,315 Mb/s,105 Mb/s,105 Mb/s
2026-01-05 06:20:00,5.06 kb/s,18.8 kb/s,105 Mb/s,315 Mb/s,105 Mb/s,105 Mb/s
2026-01-05 06:25:00,4.58 kb/s,18.2 kb/s,105 Mb/s,309 Mb/s,103 Mb/s,104 Mb/s
2026-01-05 06:30:00,4.58 kb/s,18.5 kb/s,105 Mb/s,321 Mb/s,105 Mb/s,105 Mb/s
2026-01-05 06:35:00,4.65 kb/s,18.5 kb/s,110 Mb/s,329 Mb/s,112 Mb/s,110 Mb/s
2026-01-05 06:40:00,4.42 kb/s,18.7 kb/s,105 Mb/s,315 Mb/s,103 Mb/s,105 Mb/s
2026-01-05 06:45:00,4.71 kb/s,18.5 kb/s,103 Mb/s,306 Mb/s,105 Mb/s,105 Mb/s
2026-01-05 06:50:00,5.09 kb/s,18.4 kb/s,107 Mb/s,322 Mb/s,107 Mb/s,105 Mb/s
2026-01-05 06:55:00,4.78 kb/s,18.6 kb/s,110 Mb/s,330 Mb/s,110 Mb/s,111 Mb/s
2026-01-05 07:00:00,4.34 kb/s,19.0 kb/s,105 Mb/s,311 Mb/s,102 Mb/s,103 Mb/s
2026-01-05 07:05:00,4.76 kb/s,18.1 kb/s,109 Mb/s,325 Mb/s,110 Mb/s,109 Mb/s
2026-01-05 07:10:00,4.59 kb/s,18.5 kb/s,105 Mb/s,322 Mb/s,107 Mb/s,105 Mb/s
2026-01-05 07:15:00,5.07 kb/s,18.7 kb/s,105 Mb/s,315 Mb/s,103 Mb/s,105 Mb/s
2026-01-05 07:20:00,4.69 kb/s,18.8 kb/s,105 Mb/s,315 Mb/s,107 Mb/s,105 Mb/s
2026-01-05 07:25:00,4.30 kb/s,18.7 kb/s,105 Mb/s,315 Mb/s,103 Mb/s,105 Mb/s
2026-01-05 07:30:00,4.69 kb/s,18.5 kb/s,110 Mb/s,323 Mb/s,110 Mb/s,110 Mb/s
2026-01-05 07:35:00,4.72 kb/s,18.3 kb/s,105 Mb/s,321 Mb/s,106 Mb/s,105 Mb/s
2026-01-05 07:40:00,4.92 kb/s,18.6 kb/s,105 Mb/s,315 Mb/s,107 Mb/s,107 Mb/s
2026-01-05 07:45:00,4.34 kb/s,18.9 kb/s,110 Mb/s,329 Mb/s,110 Mb/s,108 Mb/s
2026-01-05 07:50:00,4.35 kb/s,18.6 kb/s,107 Mb/s,320 Mb/s,105 Mb/s,107 Mb/s
2026-01-05 07:55:00,4.88 kb/s,18.8 kb/s,107 Mb/s,319 Mb/s,106 Mb/s,107 Mb/s
2026-01-05 08:00:00,4.68 kb/s,18.6 kb/s,103 Mb/s,305 Mb/s,103 Mb/s,103 Mb/s
2026-01-05 08:05:00,4.70 kb/s,18.6 kb/s,105 Mb/s,320 Mb/s,105 Mb/s,105 Mb/s
2026-01-05 08:10:00,4.71 kb/s,18.5 kb/s,103 Mb/s,310 Mb/s,103 Mb/s,103 Mb/s
2026-01-05 08:15:00,4.55 kb/s,18.2 kb/s,101 Mb/s,300 Mb/s,103 Mb/s,102 Mb/s
2026-01-05 08:20:00,4.79 kb/s,18.8 kb/s,106 Mb/s,322 Mb/s,106 Mb/s,105 Mb/s
2026-01-05 08:25:00,4.61 kb/s,18.4 kb/s,103 Mb/s,308 Mb/s,101 Mb/s,110 Mb/s
2026-01-05 08:30:00,4.74 kb/s,18.7 kb/s,105 Mb/s,315 Mb/s,105 Mb/s,105 Mb/s
2026-01-05 08:35:00,4.86 kb/s,18.7 kb/s,105 Mb/s,312 Mb/s,105 Mb/s,105 Mb/s
2026-01-05 08:40:00,4.78 kb/s,18.3 kb/s,100 Mb/s,303 Mb/s,103 Mb/s,100 Mb/s
2026-01-05 08:45:00,4.63 kb/s,18.5 kb/s,105 Mb/s,315 Mb/s,103 Mb/s,105 Mb/s
2026-01-05 08:50:00,4.88 kb/s,18.9 kb/s,97.8 Mb/s,292 Mb/s,100 Mb/s,97.8 Mb/s
2026-01-05 08:55:00,4.83 kb/s,18.3 kb/s,105 Mb/s,316 Mb/s,104 Mb/s,105 Mb/s
2026-01-05 09:00:00,4.83 kb/s,18.4 kb/s,103 Mb/s,308 Mb/s,104 Mb/s,105 Mb/s
2026-01-05 09:05:00,4.75 kb/s,18.5 kb/s,105 Mb/s,319 Mb/s,105 Mb/s,105 Mb/s
2026-01-05 09:10:00,4.79 kb/s,18.4 kb/s,107 Mb/s,318 Mb/s,107 Mb/s,105 Mb/s
2026-01-05 09:15:00,4.91 kb/s,18.5 kb/s,105 Mb/s,314 Mb/s,104 Mb/s,105 Mb/s
2026-01-05 09:20:00,4.89 kb/s,18.7 kb/s,105 Mb/s,315 Mb/s,104 Mb/s,105 Mb/s
2026-01-05 09:25:00,5.05 kb/s,18.5 kb/s,107 Mb/s,322 Mb/s,109 Mb/s,107 Mb/s
2026-01-05 09:30:00,4.78 kb/s,18.5 kb/s,105 Mb/s,315 Mb/s,105 Mb/s,105 Mb/s
2026-01-05 09:35:00,4.63 kb/s,17.9 kb/s,107 Mb/s,322 Mb/s,107 Mb/s,107 Mb/s
2026-01-05 09:40:00,4.93 kb/s,18.9 kb/s,107 Mb/s,318 Mb/s,105 Mb/s,107 Mb/s
2026-01-05 09:45:00,4.26 kb/s,18.7 kb/s,105 Mb/s,319 Mb/s,107 Mb/s,105 Mb/s
2026-01-05 09:50:00,4.91 kb/s,18.5 kb/s,107 Mb/s,322 Mb/s,107 Mb/s,109 Mb/s
2026-01-05 09:55:00,4.28 kb/s,18.4 kb/s,107 Mb/s,322 Mb/s,107 Mb/s,106 Mb/s
2026-01-05 10:00:00,5.07 kb/s,19.0 kb/s,110 Mb/s,329 Mb/s,107 Mb/s,110 Mb/s
2026-01-05 10:05:00,4.56 kb/s,18.6 kb/s,105 Mb/s,315 Mb/s,107 Mb/s,106 Mb/s
2026-01-05 10:10:00,4.28 kb/s,18.9 kb/s,107 Mb/s,318 Mb/s,105 Mb/s,106 Mb/s
2026-01-05 10:15:00,4.64 kb/s,18.3 kb/s,105 Mb/s,316 Mb/s,105 Mb/s,105 Mb/s
2026-01-05 10:20:00,4.89 kb/s,18.7 kb/s,107 Mb/s,317 Mb/s,107 Mb/s,107 Mb/s
2026-01-05 10:25:00,4.90 kb/s,18.5 kb/s,110 Mb/s,336 Mb/s,110 Mb/s,110 Mb/s
2026-01-05 10:30:00,4.53 kb/s,18.5 kb/s,103 Mb/s,308 Mb/s,105 Mb/s,104 Mb/s
2026-01-05 10:35:00,5.02 kb/s,18.3 kb/s,109 Mb/s,327 Mb/s,108 Mb/s,108 Mb/s
2026-01-05 10:40:00,4.72 kb/s,19.0 kb/s,107 Mb/s,322 Mb/s,106 Mb/s,107 Mb/s
2026-01-05 10:45:00,4.62 kb/s,18.7 kb/s,103 Mb/s,303 Mb/s,117 Mb/s,103 Mb/s
2026-01-05 10:50:00,4.85 kb/s,18.5 kb/s,107 Mb/s,329 Mb/s,109 Mb/s,107 Mb/s
2026-01-05 10:55:00,4.64 kb/s,18.5 kb/s,103 Mb/s,302 Mb/s,101 Mb/s,103 Mb/s
2026-01-05 11:00:00,4.30 kb/s,19.0 kb/s,112 Mb/s,340 Mb/s,112 Mb/s,112 Mb/s
2026-01-05 11:05:00,5.21 kb/s,18.7 kb/s,107 Mb/s,323 Mb/s,109 Mb/s,107 Mb/s
