step,timestamp,peer_id,data_points,duration,loss,round,steps
222,1768095645195,12D3KooWLVzxJpWyXkkf2LQQyLKNcdNd8nhZ3FwwLsa3diSGC4WB,1200,33.67517,222,35.634563
223,1768095657179,12D3KooWRXmTacGaSyUZEGJJuSDPvWr1JQBRCf3zsWRVHTJkjsBr,400,11.983849,0.10059794,223,33.378258
223,1768095685340,12D3KooWB9JZvpsU7u1Mxf1STyC9TYnYe4BjtKfSkPsXUvwBsHGR,800,40.145756,0.05595551,223,19.927387
223,1768095692982,12D3KooWLVzxJpWyXkkf2LQQyLKNcdNd8nhZ3FwwLsa3diSGC4WB,1200,47.78736,223,25.111242
224,1768095704723,12D3KooWRXmTacGaSyUZEGJJuSDPvWr1JQBRCf3zsWRVHTJkjsBr,400,11.741186,0.10524831,224,34.068108
224,1768095732282,12D3KooWB9JZvpsU7u1Mxf1STyC9TYnYe4BjtKfSkPsXUvwBsHGR,800,39.300076,0.062435556,224,20.356195
224,1768095739950,12D3KooWLVzxJpWyXkkf2LQQyLKNcdNd8nhZ3FwwLsa3diSGC4WB,1200,46.968204,224,25.549198
225,1768095751663,12D3KooWRXmTacGaSyUZEGJJuSDPvWr1JQBRCf3zsWRVHTJkjsBr,400,11.712505,0.095714845,225,34.15153
225,1768095784194,12D3KooWB9JZvpsU7u1Mxf1STyC9TYnYe4BjtKfSkPsXUvwBsHGR,800,44.243984,0.060953885,225,18.081554
225,1768095791963,12D3KooWLVzxJpWyXkkf2LQQyLKNcdNd8nhZ3FwwLsa3diSGC4WB,1200,52.012806,225,23.071241
226,1768095801275,12D3KooWRXmTacGaSyUZEGJJuSDPvWr1JQBRCf3zsWRVHTJkjsBr,400,9.311621,0.07659528,226,42.957077
226,1768095824613,12D3KooWB9JZvpsU7u1Mxf1STyC9TYnYe4BjtKfSkPsXUvwBsHGR,800,32.649933,0.05468689,226,24.502348
226,1768095832439,12D3KooWLVzxJpWyXkkf2LQQyLKNcdNd8nhZ3FwwLsa3diSGC4WB,1200,40.47609,226,29.647133
227,1768095843026,12D3KooWRXmTacGaSyUZEGJJuSDPvWr1JQBRCf3zsWRVHTJkjsBr,400,10.586528,0.097231574,227,37.78387
227,1768095859908,12D3KooWB9JZvpsU7u1Mxf1STyC9TYnYe4BjtKfSkPsXUvwBsHGR,800,27.4691,0.052603725,227,29.123632
227,1768095868295,12D3KooWLVzxJpWyXkkf2LQQyLKNcdNd8nhZ3FwwLsa3diSGC4WB,1200,35.855507,227,33.467663
228,1768095877719,12D3KooWRXmTacGaSyUZEGJJuSDPvWr1JQBRCf3zsWRVHTJkjsBr,400,9.424179,0.094370484,228,42.444016
228,1768095910431,12D3KooWB9JZvpsU7u1Mxf1STyC9TYnYe4BjtKfSkPsXUvwBsHGR,800,42.1364,0.061929367,228,18.98596
228,1768095918350,12D3KooWLVzxJpWyXkkf2LQQyLKNcdNd8nhZ3FwwLsa3diSGC4WB,1200,50.05483,228,23.973711
229,1768095930190,12D3KooWRXmTacGaSyUZEGJJuSDPvWr1JQBRCf3zsWRVHTJkjsBr,400,11.840394,0.07401783,229,33.78266
229,1768095960087,12D3KooWB9JZvpsU7u1Mxf1STyC9TYnYe4BjtKfSkPsXUvwBsHGR,900,41.73686,0.059602022,229,21.563673
229,1768095967851,12D3KooWLVzxJpWyXkkf2LQQyLKNcdNd8nhZ3FwwLsa3diSGC4WB,1300,49.501743,229,26.261702
230,1768095980871,12D3KooWRXmTacGaSyUZEGJJuSDPvWr1JQBRCf3zsWRVHTJkjsBr,400,13.01986,0.06830599,230,30.722296
230,1768095998603,12D3KooWB9JZvpsU7u1Mxf1STyC9TYnYe4BjtKfSkPsXUvwBsHGR,800,30.751987,0.04845178,230,26.014578
230,1768096006627,12D3KooWLVzxJpWyXkkf2LQQyLKNcdNd8nhZ3FwwLsa3diSGC4WB,1200,38.77567,230,30.94724
231,1768096016373,12D3KooWRXmTacGaSyUZEGJJuSDPvWr1JQBRCf3zsWRVHTJkjsBr,400,9.745774,0.09971373,231,41.04343
231,1768096037009,12D3KooWB9JZvpsU7u1Mxf1STyC9TYnYe4BjtKfSkPsXUvwBsHGR,800,30.38218,0.062729776,231,26.331224
231,1768096044716,12D3KooWLVzxJpWyXkkf2LQQyLKNcdNd8nhZ3FwwLsa3diSGC4WB,1200,38.088634,231,31.50546
232,1768096056514,12D3KooWRXmTacGaSyUZEGJJuSDPvWr1JQBRCf3zsWRVHTJkjsBr,400,11.797962,0.09863007,232,33.90416
232,1768096088437,12D3KooWB9JZvpsU7u1Mxf1STyC9TYnYe4BjtKfSkPsXUvwBsHGR,800,43.721283,0.058800098,232,18.297724
232,1768096096730,12D3KooWLVzxJpWyXkkf2LQQyLKNcdNd8nhZ3FwwLsa3diSGC4WB,1200,52.013878,232,23.070766
233,1768096107643,12D3KooWRXmTacGaSyUZEGJJuSDPvWr1JQBRCf3zsWRVHTJkjsBr,400,10.913152,0.09020684,233,36.653023
233,1768096138188,12D3KooWB9JZvpsU7u1Mxf1STyC9TYnYe4BjtKfSkPsXUvwBsHGR,800,41.45854,0.04796511,233,19.296385
233,1768096146525,12D3KooWLVzxJpWyXkkf2LQQyLKNcdNd8nhZ3FwwLsa3diSGC4WB,1200,49.79552,233,24.098553
234,1768096157513,12D3KooWRXmTacGaSyUZEGJJuSDPvWr1JQBRCf3zsWRVHTJkjsBr,400,10.987402,0.079917155,234,36.40533
234,1768096179886,12D3KooWB9JZvpsU7u1Mxf1STyC9TYnYe4BjtKfSkPsXUvwBsHGR,800,33.360996,0.04419294,234,23.980099
234,1768096188150,12D3KooWLVzxJpWyXkkf2LQQyLKNcdNd8nhZ3FwwLsa3diSGC4WB,1200,41.62418,234,28.829397
235,1768096197217,12D3KooWRXmTacGaSyUZEGJJuSDPvWr1JQBRCf3zsWRVHTJkjsBr,400,9.067061,0.10020769,235,44.115726
235,1768096224923,12D3KooWB9JZvpsU7u1Mxf1STyC9TYnYe4BjtKfSkPsXUvwBsHGR,800,36.773518,0.054094777,235,21.754786
235,1768096232818,12D3KooWLVzxJpWyXkkf2LQQyLKNcdNd8nhZ3FwwLsa3diSGC4WB,1200,44.668472,235,26.864586
236,1768096242251,12D3KooWRXmTacGaSyUZEGJJuSDPvWr1JQBRCf3zsWRVHTJkjsBr,400,9.433213,0.1070255,236,42.403366
236,1768096264941,12D3KooWB9JZvpsU7u1Mxf1STyC9TYnYe4BjtKfSkPsXUvwBsHGR,800,32.12303,0.05753477,236,24.90425
236,1768096272950,12D3KooWLVzxJpWyXkkf2LQQyLKNcdNd8nhZ3FwwLsa3diSGC4WB,1200,40.132236,236,29.90115
237,1768096280445,12D3KooWRXmTacGaSyUZEGJJuSDPvWr1JQBRCf3zsWRVHTJkjsBr,400,7.494342,0.07588895,237,53.3736
237,1768096312576,12D3KooWB9JZvpsU7u1Mxf1STyC9TYnYe4BjtKfSkPsXUvwBsHGR,800,39.625916,0.047959253,237,20.188808
237,1768096320495,12D3KooWLVzxJpWyXkkf2LQQyLKNcdNd8nhZ3FwwLsa3diSGC4WB,1200,47.545143,237,25.239172
238,1768096331364,12D3KooWRXmTacGaSyUZEGJJuSDPvWr1JQBRCf3zsWRVHTJkjsBr,400,10.868995,0.082160145,238,36.801933
238,1768096362954,12D3KooWB9JZvpsU7u1Mxf1STyC9TYnYe4BjtKfSkPsXUvwBsHGR,800,42.458298,0.043439202,238,18.842018
238,1768096371468,12D3KooWLVzxJpWyXkkf2LQQyLKNcdNd8nhZ3FwwLsa3diSGC4WB,1200,50.972393,238,23.542156
239,1768096383339,12D3KooWRXmTacGaSyUZEGJJuSDPvWr1JQBRCf3zsWRVHTJkjsBr,400,11.871065,0.08685726,239,33.695377
239,1768096396203,12D3KooWB9JZvpsU7u1Mxf1STyC9TYnYe4BjtKfSkPsXUvwBsHGR,800,24.734884,0.050231084,239,32.342987
239,1768096403921,12D3KooWLVzxJpWyXkkf2LQQyLKNcdNd8nhZ3FwwLsa3diSGC4WB,1200,32.45289,239,36.976677
240,1768096417579,12D3KooWRXmTacGaSyUZEGJJuSDPvWr1JQBRCf3zsWRVHTJkjsBr,400,13.657971,0.08705568,240,29.286926
240,1768096448838,12D3KooWB9JZvpsU7u1Mxf1STyC9TYnYe4BjtKfSkPsXUvwBsHGR,800,44.916946,0.044653527,240,17.81065
240,1768096456788,12D3KooWLVzxJpWyXkkf2LQQyLKNcdNd8nhZ3FwwLsa3diSGC4WB,1200,52.867157,240,22.698402
241,1768096467721,12D3KooWRXmTacGaSyUZEGJJuSDPvWr1JQBRCf3zsWRVHTJkjsBr,400,10.93293,0.080329746,241,36.586716
241,1768096493228,12D3KooWB9JZvpsU7u1Mxf1STyC9TYnYe4BjtKfSkPsXUvwBsHGR,800,36.440166,0.03955612,241,21.953796
241,1768096500743,12D3KooWLVzxJpWyXkkf2LQQyLKNcdNd8nhZ3FwwLsa3diSGC4WB,1200,43.955242,241,27.300497
242,1768096510201,12D3KooWRXmTacGaSyUZEGJJuSDPvWr1JQBRCf3zsWRVHTJkjsBr,400,9.457561,0.078110784,242,42.294205
242,1768096518944,12D3KooWB9JZvpsU7u1Mxf1STyC9TYnYe4BjtKfSkPsXUvwBsHGR,800,18.201134,0.03330293,242,43.953304
242,1768096527294,12D3KooWLVzxJpWyXkkf2LQQyLKNcdNd8nhZ3FwwLsa3diSGC4WB,1200,26.550865,242,45.196266
243,1768096537488,12D3KooWRXmTacGaSyUZEGJJuSDPvWr1JQBRCf3zsWRVHTJkjsBr,400,10.194065,0.08484973,243,39.238518
243,1768096553527,12D3KooWB9JZvpsU7u1Mxf1STyC9TYnYe4BjtKfSkPsXUvwBsHGR,800,26.232477,0.0433648,243,30.496548
243,1768096561256,12D3KooWLVzxJpWyXkkf2LQQyLKNcdNd8nhZ3FwwLsa3diSGC4WB,1200,33.962,243,35.333607
244,1768096570297,12D3KooWRXmTacGaSyUZEGJJuSDPvWr1JQBRCf3zsWRVHTJkjsBr,400,9.041144,0.08615851,244,44.242188
244,1768096587078,12D3KooWB9JZvpsU7u1Mxf1STyC9TYnYe4BjtKfSkPsXUvwBsHGR,800,25.82153,0.0473034,244,30.9819
244,1768096594912,12D3KooWLVzxJpWyXkkf2LQQyLKNcdNd8nhZ3FwwLsa3diSGC4WB,1200,33.656227,244,35.65462
245,1768096603960,12D3KooWRXmTacGaSyUZEGJJuSDPvWr1JQBRCf3zsWRVHTJkjsBr,400,9.047206,0.075052865,245,44.212543
245,1768096615031,12D3KooWB9JZvpsU7u1Mxf1STyC9TYnYe4BjtKfSkPsXUvwBsHGR,800,20.118322,0.037206225,245,39.764748
245,1768096623566,12D3KooWLVzxJpWyXkkf2LQQyLKNcdNd8nhZ3FwwLsa3diSGC4WB,1200,28.653114,245,41.880264
246,1768096633438,12D3KooWRXmTacGaSyUZEGJJuSDPvWr1JQBRCf3zsWRVHTJkjsBr,400,9.872886,0.09232913,246,40.515003
246,1768096645791,12D3KooWB9JZvpsU7u1Mxf1STyC9TYnYe4BjtKfSkPsXUvwBsHGR,800,22.22561,0.040085778,246,35.99451
246,1768096654253,12D3KooWLVzxJpWyXkkf2LQQyLKNcdNd8nhZ3FwwLsa3diSGC4WB,1200,30.687794,246,39.103497
247,1768096666330,12D3KooWRXmTacGaSyUZEGJJuSDPvWr1JQBRCf3zsWRVHTJkjsBr,400,12.076426,0.072120495,247,33.122383
247,1768096682597,12D3KooWB9JZvpsU7u1Mxf1STyC9TYnYe4BjtKfSkPsXUvwBsHGR,800,28.343801,0.044027496,247,28.224867
247,1768096690525,12D3KooWLVzxJpWyXkkf2LQQyLKNcdNd8nhZ3FwwLsa3diSGC4WB,1200,36.27127,247,33.084034
248,1768096701331,12D3KooWRXmTacGaSyUZEGJJuSDPvWr1JQBRCf3zsWRVHTJkjsBr,400,10.805846,0.06614468,248,37.017
248,1768096723690,12D3KooWB9JZvpsU7u1Mxf1STyC9TYnYe4BjtKfSkPsXUvwBsHGR,800,33.165592,0.03952696,248,24.121384
248,1768096731518,12D3KooWLVzxJpWyXkkf2LQQyLKNcdNd8nhZ3FwwLsa3diSGC4WB,1200,40.99356,248,29.27289
249,1768096741750,12D3KooWRXmTacGaSyUZEGJJuSDPvWr1JQBRCf3zsWRVHTJkjsBr,400,10.232127,0.06180092,249,39.092556
249,1768096758438,12D3KooWB9JZvpsU7u1Mxf1STyC9TYnYe4BjtKfSkPsXUvwBsHGR,800,26.919928,0.042465918,249,29.717762
249,1768096766607,12D3KooWLVzxJpWyXkkf2LQQyLKNcdNd8nhZ3FwwLsa3diSGC4WB,1200,35.088703,249,34.19904
250,1768096784171,12D3KooWRXmTacGaSyUZEGJJuSDPvWr1JQBRCf3zsWRVHTJkjsBr,400,17.563879,0.07660313,250,22.774012
250,1768096799455,12D3KooWB9JZvpsU7u1Mxf1STyC9TYnYe4BjtKfSkPsXUvwBsHGR,800,32.8477,0.044794496,250,24.354826
250,1768096807921,12D3KooWLVzxJpWyXkkf2LQQyLKNcdNd8nhZ3FwwLsa3diSGC4WB,1200,41.314297,250,29.045635
251,1768096816165,12D3KooWRXmTacGaSyUZEGJJuSDPvWr1JQBRCf3zsWRVHTJkjsBr,400,8.243379,0.079788096,251,48.523792
251,1768096851734,12D3KooWB9JZvpsU7u1Mxf1STyC9TYnYe4BjtKfSkPsXUvwBsHGR,800,43.812534,0.043851856,251,18.259615
251,1768096860176,12D3KooWLVzxJpWyXkkf2LQQyLKNcdNd8nhZ3FwwLsa3diSGC4WB,1200,52.25485,251,22.964376
252,1768096874092,12D3KooWRXmTacGaSyUZEGJJuSDPvWr1JQBRCf3zsWRVHTJkjsBr,400,13.915287,0.05521619,252,28.745365
252,1768096889976,12D3KooWB9JZvpsU7u1Mxf1STyC9TYnYe4BjtKfSkPsXUvwBsHGR,800,29.80002,0.042927667,252,26.84562
252,1768096898381,12D3KooWLVzxJpWyXkkf2LQQyLKNcdNd8nhZ3FwwLsa3diSGC4WB,1200,38.204987,252,31.409512
253,1768096908827,12D3KooWRXmTacGaSyUZEGJJuSDPvWr1JQBRCf3zsWRVHTJkjsBr,400,10.445937,0.06361766,253,38.2924
253,1768096932677,12D3KooWB9JZvpsU7u1Mxf1STyC9TYnYe4BjtKfSkPsXUvwBsHGR,800,34.295464,0.03981021,253,23.3267
253,1768096940509,12D3KooWLVzxJpWyXkkf2LQQyLKNcdNd8nhZ3FwwLsa3diSGC4WB,1200,42.12817,253,28.484503
254,1768096951234,12D3KooWRXmTacGaSyUZEGJJuSDPvWr1JQBRCf3zsWRVHTJkjsBr,400,10.724585,0.06998132,254,37.29748
254,1768096970709,12D3KooWB9JZvpsU7u1Mxf1STyC9TYnYe4BjtKfSkPsXUvwBsHGR,800,30.19935,0.045637812,254,26.490637
254,1768096978158,12D3KooWLVzxJpWyXkkf2LQQyLKNcdNd8nhZ3FwwLsa3diSGC4WB,1200,37.64833,254,31.873922
255,1768096990667,12D3KooWRXmTacGaSyUZEGJJuSDPvWr1JQBRCf3zsWRVHTJkjsBr,400,12.50895,0.07102279,255,31.977104
255,1768097011283,12D3KooWB9JZvpsU7u1Mxf1STyC9TYnYe4BjtKfSkPsXUvwBsHGR,800,33.125504,0.035954937,255,24.150576
255,1768097019544,12D3KooWLVzxJpWyXkkf2LQQyLKNcdNd8nhZ3FwwLsa3diSGC4WB,1200,41.386383,255,28.995045
256,1768097032118,12D3KooWRXmTacGaSyUZEGJJuSDPvWr1JQBRCf3zsWRVHTJkjsBr,400,12.574217,0.06561795,256,31.811127
256,1768097042303,12D3KooWB9JZvpsU7u1Mxf1STyC9TYnYe4BjtKfSkPsXUvwBsHGR,800,22.75915,0.033892028,256,35.1507
256,1768097050112,12D3KooWLVzxJpWyXkkf2LQQyLKNcdNd8nhZ3FwwLsa3diSGC4WB,1200,30.567644,256,39.257195
257,1768097061034,12D3KooWRXmTacGaSyUZEGJJuSDPvWr1JQBRCf3zsWRVHTJkjsBr,400,10.922436,0.062973134,257,36.62187
257,1768097065567,12D3KooWB9JZvpsU7u1Mxf1STyC9TYnYe4BjtKfSkPsXUvwBsHGR,800,15.45469,0.035097726,257,51.76422
257,1768097073893,12D3KooWLVzxJpWyXkkf2LQQyLKNcdNd8nhZ3FwwLsa3diSGC4WB,1200,23.780691,257,50.461105
258,1768097081896,12D3KooWRXmTacGaSyUZEGJJuSDPvWr1JQBRCf3zsWRVHTJkjsBr,400,8.003365,0.06475263,258,49.97898
258,1768097100387,12D3KooWB9JZvpsU7u1Mxf1STyC9TYnYe4BjtKfSkPsXUvwBsHGR,800,26.494152,0.033335134,258,30.195343
258,1768097108128,12D3KooWLVzxJpWyXkkf2LQQyLKNcdNd8nhZ3FwwLsa3diSGC4WB,1200,34.235764,258,35.051067
259,1768097119740,12D3KooWRXmTacGaSyUZEGJJuSDPvWr1JQBRCf3zsWRVHTJkjsBr,400,11.611076,0.07574602,259,34.449863
259,1768097145989,12D3KooWB9JZvpsU7u1Mxf1STyC9TYnYe4BjtKfSkPsXUvwBsHGR,800,37.860836,0.03602434,259,21.130014
259,1768097154120,12D3KooWLVzxJpWyXkkf2LQQyLKNcdNd8nhZ3FwwLsa3diSGC4WB,1200,45.99153,259,26.09176
260,1768097162043,12D3KooWRXmTacGaSyUZEGJJuSDPvWr1JQBRCf3zsWRVHTJkjsBr,400,7.923352,0.056110945,260,50.483685
260,1768097184940,12D3KooWB9JZvpsU7u1Mxf1STyC9TYnYe4BjtKfSkPsXUvwBsHGR,800,30.820217,0.037779436,260,25.956987
260,1768097193409,12D3KooWLVzxJpWyXkkf2LQQyLKNcdNd8nhZ3FwwLsa3diSGC4WB,1200,39.288902,260,30.542976
261,1768097202809,12D3KooWRXmTacGaSyUZEGJJuSDPvWr1JQBRCf3zsWRVHTJkjsBr,400,9.400318,0.070416644,261,42.55175
261,1768097213145,12D3KooWB9JZvpsU7u1Mxf1STyC9TYnYe4BjtKfSkPsXUvwBsHGR,800,19.735966,0.0324626,261,40.535133
261,1768097221641,12D3KooWLVzxJpWyXkkf2LQQyLKNcdNd8nhZ3FwwLsa3diSGC4WB,1200,28.23191,261,42.505093
262,1768097231822,12D3KooWRXmTacGaSyUZEGJJuSDPvWr1JQBRCf3zsWRVHTJkjsBr,400,10.180983,0.058453806,262,39.28894
262,1768097264106,12D3KooWB9JZvpsU7u1Mxf1STyC9TYnYe4BjtKfSkPsXUvwBsHGR,800,42.465595,0.032479167,262,18.83878
262,1768097272504,12D3KooWLVzxJpWyXkkf2LQQyLKNcdNd8nhZ3FwwLsa3diSGC4WB,1200,50.863182,262,23.592705
263,1768097285247,12D3KooWRXmTacGaSyUZEGJJuSDPvWr1JQBRCf3zsWRVHTJkjsBr,400,12.742638,0.06111881,263,31.390675
263,1768097308631,12D3KooWB9JZvpsU7u1Mxf1STyC9TYnYe4BjtKfSkPsXUvwBsHGR,800,36.126995,0.029141689,263,22.144106
263,1768097316426,12D3KooWLVzxJpWyXkkf2LQQyLKNcdNd8nhZ3FwwLsa3diSGC4WB,1200,43.9214,263,27.321535
264,1768097327281,12D3KooWRXmTacGaSyUZEGJJuSDPvWr1JQBRCf3zsWRVHTJkjsBr,400,10.85493,0.0628365,264,36.849617
264,1768097337440,12D3KooWB9JZvpsU7u1Mxf1STyC9TYnYe4BjtKfSkPsXUvwBsHGR,800,21.014841,0.03211078,264,38.068333
264,1768097345545,12D3KooWLVzxJpWyXkkf2LQQyLKNcdNd8nhZ3FwwLsa3diSGC4WB,1200,29.119884,264,41.208954
265,1768097354983,12D3KooWRXmTacGaSyUZEGJJuSDPvWr1JQBRCf3zsWRVHTJkjsBr,400,9.437957,0.06599802,265,42.382053
265,1768097373423,12D3KooWB9JZvpsU7u1Mxf1STyC9TYnYe4BjtKfSkPsXUvwBsHGR,800,27.877209,0.025825731,265,28.697277
265,1768097381174,12D3KooWLVzxJpWyXkkf2LQQyLKNcdNd8nhZ3FwwLsa3diSGC4WB,1200,35.628574,265,33.680832
266,1768097391234,12D3KooWRXmTacGaSyUZEGJJuSDPvWr1JQBRCf3zsWRVHTJkjsBr,400,10.05958,0.05511688,266,39.763092
266,1768097419005,12D3KooWB9JZvpsU7u1Mxf1STyC9TYnYe4BjtKfSkPsXUvwBsHGR,800,37.83112,0.025973806,266,21.146612
266,1768097427452,12D3KooWLVzxJpWyXkkf2LQQyLKNcdNd8nhZ3FwwLsa3diSGC4WB,1200,46.27771,266,25.93041
267,1768097437192,12D3KooWRXmTacGaSyUZEGJJuSDPvWr1JQBRCf3zsWRVHTJkjsBr,400,9.739645,0.06166431,267,41.06926
267,1768097452766,12D3KooWB9JZvpsU7u1Mxf1STyC9TYnYe4BjtKfSkPsXUvwBsHGR,800,25.31386,0.032155678,267,31.603241
267,1768097461054,12D3KooWLVzxJpWyXkkf2LQQyLKNcdNd8nhZ3FwwLsa3diSGC4WB,1200,33.602253,267,35.71189
268,1768097469526,12D3KooWRXmTacGaSyUZEGJJuSDPvWr1JQBRCf3zsWRVHTJkjsBr,400,8.47157,0.05779724,268,47.21675
268,1768097487775,12D3KooWB9JZvpsU7u1Mxf1STyC9TYnYe4BjtKfSkPsXUvwBsHGR,800,26.720474,0.027291344,268,29.939589
268,1768097495660,12D3KooWLVzxJpWyXkkf2LQQyLKNcdNd8nhZ3FwwLsa3diSGC4WB,1200,34.605442,268,34.67663
269,1768097504849,12D3KooWRXmTacGaSyUZEGJJuSDPvWr1JQBRCf3zsWRVHTJkjsBr,400,9.189657,0.060218766,269,43.527195
269,1768097519549,12D3KooWB9JZvpsU7u1Mxf1STyC9TYnYe4BjtKfSkPsXUvwBsHGR,800,23.889301,0.030952595,269,33.487793
269,1768097527432,12D3KooWLVzxJpWyXkkf2LQQyLKNcdNd8nhZ3FwwLsa3diSGC4WB,1200,31.772148,269,37.76893
270,1768097537456,12D3KooWRXmTacGaSyUZEGJJuSDPvWr1JQBRCf3zsWRVHTJkjsBr,400,10.023904,0.0595554,270,39.904613
270,1768097559449,12D3KooWB9JZvpsU7u1Mxf1STyC9TYnYe4BjtKfSkPsXUvwBsHGR,800,32.017414,0.029198466,270,24.986403
270,1768097567779,12D3KooWLVzxJpWyXkkf2LQQyLKNcdNd8nhZ3FwwLsa3diSGC4WB,1200,40.347027,270,29.741968
271,1768097578530,12D3KooWRXmTacGaSyUZEGJJuSDPvWr1JQBRCf3zsWRVHTJkjsBr,400,10.751153,0.052131187,271,37.20531
271,1768097587078,12D3KooWB9JZvpsU7u1Mxf1STyC9TYnYe4BjtKfSkPsXUvwBsHGR,800,19.298948,0.029907452,271,41.453037
271,1768097595273,12D3KooWLVzxJpWyXkkf2LQQyLKNcdNd8nhZ3FwwLsa3diSGC4WB,1200,27.493977,271,43.645924
272,1768097606097,12D3KooWRXmTacGaSyUZEGJJuSDPvWr1JQBRCf3zsWRVHTJkjsBr,400,10.824067,0.053872745,272,36.954685
272,1768097623898,12D3KooWB9JZvpsU7u1Mxf1STyC9TYnYe4BjtKfSkPsXUvwBsHGR,800,28.62556,0.029157355,272,27.94705
272,1768097632376,12D3KooWLVzxJpWyXkkf2LQQyLKNcdNd8nhZ3FwwLsa3diSGC4WB,1200,37.103523,272,32.34194
273,1768097644040,12D3KooWRXmTacGaSyUZEGJJuSDPvWr1JQBRCf3zsWRVHTJkjsBr,400,11.663176,0.047203034,273,34.29598
273,1768097669977,12D3KooWB9JZvpsU7u1Mxf1STyC9TYnYe4BjtKfSkPsXUvwBsHGR,800,37.600773,0.02848719,273,21.27616
273,1768097677714,12D3KooWLVzxJpWyXkkf2LQQyLKNcdNd8nhZ3FwwLsa3diSGC4WB,1200,45.337627,273,26.46808
274,1768097687291,12D3KooWRXmTacGaSyUZEGJJuSDPvWr1JQBRCf3zsWRVHTJkjsBr,400,9.577105,0.059956558,274,41.766277
274,1768097698015,12D3KooWB9JZvpsU7u1Mxf1STyC9TYnYe4BjtKfSkPsXUvwBsHGR,800,20.300936,0.028528783,274,39.40705
274,1768097705696,12D3KooWLVzxJpWyXkkf2LQQyLKNcdNd8nhZ3FwwLsa3diSGC4WB,1200,27.981869,274,42.884914
275,1768097715532,12D3KooWRXmTacGaSyUZEGJJuSDPvWr1JQBRCf3zsWRVHTJkjsBr,400,9.835879,0.043967463,275,40.66744
275,1768097733048,12D3KooWB9JZvpsU7u1Mxf1STyC9TYnYe4BjtKfSkPsXUvwBsHGR,800,27.352041,0.03489278,275,29.248274
275,1768097740864,12D3KooWLVzxJpWyXkkf2LQQyLKNcdNd8nhZ3FwwLsa3diSGC4WB,1200,35.167854,275,34.12207
276,1768097752721,12D3KooWRXmTacGaSyUZEGJJuSDPvWr1JQBRCf3zsWRVHTJkjsBr,400,11.857145,0.050413758,276,33.734932
276,1768097767224,12D3KooWB9JZvpsU7u1Mxf1STyC9TYnYe4BjtKfSkPsXUvwBsHGR,900,26.359715,0.029961219,276,34.14301
276,1768097775588,12D3KooWLVzxJpWyXkkf2LQQyLKNcdNd8nhZ3FwwLsa3diSGC4WB,1300,34.724453,276,37.437595
277,1768097787535,12D3KooWRXmTacGaSyUZEGJJuSDPvWr1JQBRCf3zsWRVHTJkjsBr,400,11.94646,0.04838796,277,33.482723
277,1768097820892,12D3KooWB9JZvpsU7u1Mxf1STyC9TYnYe4BjtKfSkPsXUvwBsHGR,800,45.304134,0.03184469,277,17.658432
277,1768097829289,12D3KooWLVzxJpWyXkkf2LQQyLKNcdNd8nhZ3FwwLsa3diSGC4WB,1200,53.700375,277,22.346212
278,1768097843188,12D3KooWRXmTacGaSyUZEGJJuSDPvWr1JQBRCf3zsWRVHTJkjsBr,400,13.899419,0.05522928,278,28.778181
278,1768097865365,12D3KooWB9JZvpsU7u1Mxf1STyC9TYnYe4BjtKfSkPsXUvwBsHGR,800,36.076565,0.027290195,278,22.17506
278,1768097874781,12D3KooWLVzxJpWyXkkf2LQQyLKNcdNd8nhZ3FwwLsa3diSGC4WB,1200,45.492138,278,26.378185
279,1768097891608,12D3KooWRXmTacGaSyUZEGJJuSDPvWr1JQBRCf3zsWRVHTJkjsBr,400,16.826868,0.053973272,279,23.771505
279,1768097910085,12D3KooWB9JZvpsU7u1Mxf1STyC9TYnYe4BjtKfSkPsXUvwBsHGR,800,35.30363,0.02729257,279,22.660559
279,1768097918382,12D3KooWLVzxJpWyXkkf2LQQyLKNcdNd8nhZ3FwwLsa3diSGC4WB,1200,43.601063,279,27.522264
280,1768097928376,12D3KooWRXmTacGaSyUZEGJJuSDPvWr1JQBRCf3zsWRVHTJkjsBr,400,9.994119,0.04960222,280,40.02354
280,1768097954767,12D3KooWB9JZvpsU7u1Mxf1STyC9TYnYe4BjtKfSkPsXUvwBsHGR,800,36.38491,0.024982052,280,21.987137
280,1768097963093,12D3KooWLVzxJpWyXkkf2LQQyLKNcdNd8nhZ3FwwLsa3diSGC4WB,1200,44.710926,280,26.839077
281,1768097970639,12D3KooWRXmTacGaSyUZEGJJuSDPvWr1JQBRCf3zsWRVHTJkjsBr,400,7.546289,0.0461084,281,53.006187
281,1768097984480,12D3KooWB9JZvpsU7u1Mxf1STyC9TYnYe4BjtKfSkPsXUvwBsHGR,800,21.386724,0.025045503,281,37.406384
281,1768097992882,12D3KooWLVzxJpWyXkkf2LQQyLKNcdNd8nhZ3FwwLsa3diSGC4WB,1200,29.789051,281,40.283257
282,1768098003155,12D3KooWRXmTacGaSyUZEGJJuSDPvWr1JQBRCf3zsWRVHTJkjsBr,400,10.272871,0.061592586,282,38.937508
282,1768098035950,12D3KooWB9JZvpsU7u1Mxf1STyC9TYnYe4BjtKfSkPsXUvwBsHGR,800,43.06765,0.023045495,282,18.575428
282,1768098044358,12D3KooWLVzxJpWyXkkf2LQQyLKNcdNd8nhZ3FwwLsa3diSGC4WB,1200,51.47609,282,23.311794
