run,t_hours,rounds
resnet_50_145ac6a_report,50.333333333333336,132.0
resnet_50_145ac6a_report,50.5,132.0
resnet_50_145ac6a_report,50.666666666666664,132.0
resnet_50_145ac6a_report,50.833333333333336,132.0
resnet_50_145ac6a_report,51.0,132.0
resnet_50_145ac6a_report,51.166666666666664,132.0
resnet_50_145ac6a_report,51.333333333333336,132.0
resnet_50_145ac6a_report,51.5,133.0
resnet_50_145ac6a_report,51.666666666666664,133.0
resnet_50_145ac6a_report,51.833333333333336,133.0
resnet_50_145ac6a_report,52.0,133.0
resnet_50_145ac6a_report,52.166666666666664,133.0
resnet_50_145ac6a_report,52.333333333333336,133.0
resnet_50_145ac6a_report,52.5,132.0
resnet_50_145ac6a_report,52.666666666666664,132.0
resnet_50_145ac6a_report,52.833333333333336,132.0
resnet_50_145ac6a_report,53.0,131.0
resnet_50_145ac6a_report,53.166666666666664,132.0
resnet_50_145ac6a_report,53.333333333333336,132.0
resnet_50_145ac6a_report,53.5,131.0
resnet_50_145ac6a_report,53.666666666666664,132.0
resnet_50_145ac6a_report,53.833333333333336,131.0
resnet_50_145ac6a_report,54.0,132.0
resnet_50_145ac6a_report,54.166666666666664,131.0
resnet_50_145ac6a_report,54.333333333333336,131.0
resnet_50_145ac6a_report,54.5,132.0
resnet_50_145ac6a_report,54.666666666666664,131.0
resnet_50_145ac6a_report,54.833333333333336,132.0
resnet_50_145ac6a_report,55.0,132.0
resnet_50_145ac6a_report,55.166666666666664,132.0
resnet_50_145ac6a_report,55.333333333333336,132.0
resnet_50_145ac6a_report,55.5,132.0
resnet_50_145ac6a_report,55.666666666666664,131.0
resnet_50_145ac6a_report,55.833333333333336,131.0
resnet_50_145ac6a_report,56.0,131.0
resnet_50_145ac6a_report,56.166666666666664,130.0
resnet_50_145ac6a_report,56.333333333333336,130.0
resnet_50_145ac6a_report,56.5,130.0
resnet_50_145ac6a_report,56.666666666666664,131.0
resnet_50_145ac6a_report,56.833333333333336,130.0
resnet_50_145ac6a_report,57.0,130.0
