run,t_hours,redirects
resnet_50_145ac6a_report,77.83333333333333,38.0
resnet_50_145ac6a_report,78.0,41.0
resnet_50_145ac6a_report,78.16666666666667,41.0
resnet_50_145ac6a_report,78.33333333333333,3.0
resnet_50_145ac6a_report,78.5,3.0
resnet_50_145ac6a_report,78.66666666666667,9.0
resnet_50_145ac6a_report,78.83333333333333,9.0
resnet_50_145ac6a_report,79.0,6.0
resnet_50_145ac6a_report,79.16666666666667,6.0
resnet_50_145ac6a_report,79.33333333333333,18.0
resnet_50_145ac6a_report,79.5,18.0
resnet_50_145ac6a_report,79.66666666666667,12.0
resnet_50_145ac6a_report,79.83333333333333,12.0
resnet_50_145ac6a_report,80.0,20.0
resnet_50_145ac6a_report,80.16666666666667,20.0
resnet_50_145ac6a_report,80.33333333333333,8.0
resnet_50_145ac6a_report,80.5,8.0
resnet_50_145ac6a_report,80.66666666666667,8.0
resnet_50_145ac6a_report,80.83333333333333,8.0
resnet_50_145ac6a_report,81.33333333333333,1.0
resnet_50_145ac6a_report,81.5,1.0
resnet_50_145ac6a_report,81.66666666666667,1.0
resnet_50_145ac6a_report,81.83333333333333,1.0
resnet_50_145ac6a_report,82.0,23.0
resnet_50_145ac6a_report,82.16666666666667,23.0
resnet_50_145ac6a_report,82.33333333333333,22.0
resnet_50_145ac6a_report,82.5,22.0
resnet_50_145ac6a_report,82.66666666666667,46.0
resnet_50_145ac6a_report,82.83333333333333,46.0
resnet_50_145ac6a_report,83.0,24.0
resnet_50_145ac6a_report,83.16666666666667,24.0
resnet_50_145ac6a_report,83.33333333333333,30.0
resnet_50_145ac6a_report,83.5,30.0
resnet_50_145ac6a_report,83.66666666666667,6.0
resnet_50_145ac6a_report,83.83333333333333,6.0
resnet_50_145ac6a_report,84.0,8.0
resnet_50_145ac6a_report,84.16666666666667,8.0
resnet_50_145ac6a_report,84.33333333333333,2.0
resnet_50_145ac6a_report,84.5,20.0
resnet_50_145ac6a_report,84.66666666666667,20.0
resnet_50_145ac6a_report,84.83333333333333,20.0
resnet_50_145ac6a_report,85.0,18.0
resnet_50_145ac6a_report,85.16666666666667,38.0
resnet_50_145ac6a_report,85.33333333333333,39.0
resnet_50_145ac6a_report,85.5,21.0
resnet_50_145ac6a_report,85.66666666666667,21.0
resnet_50_145ac6a_report,85.83333333333333,21.0
resnet_50_145ac6a_report,86.0,21.0
resnet_50_145ac6a_report,86.16666666666667,1.0
resnet_50_145ac6a_report,86.5,5.0
resnet_50_145ac6a_report,86.66666666666667,21.0
resnet_50_145ac6a_report,86.83333333333333,21.0
resnet_50_145ac6a_report,87.0,21.0
resnet_50_145ac6a_report,87.16666666666667,21.0
resnet_50_145ac6a_report,87.33333333333333,45.0
resnet_50_145ac6a_report,87.5,40.0
resnet_50_145ac6a_report,87.66666666666667,24.0
resnet_50_145ac6a_report,87.83333333333333,34.0
resnet_50_145ac6a_report,88.0,34.0
resnet_50_145ac6a_report,88.16666666666667,34.0
resnet_50_145ac6a_report,88.33333333333333,10.0
resnet_50_145ac6a_report,88.5,26.0
resnet_50_145ac6a_report,88.66666666666667,26.0
resnet_50_145ac6a_report,88.83333333333333,16.0
resnet_50_145ac6a_report,89.0,16.0
resnet_50_145ac6a_report,89.16666666666667,31.0
resnet_50_145ac6a_report,89.33333333333333,31.0
resnet_50_145ac6a_report,89.5,15.0
resnet_50_145ac6a_report,89.66666666666667,15.0
resnet_50_145ac6a_report,89.83333333333333,22.0
resnet_50_145ac6a_report,90.0,39.0
resnet_50_145ac6a_report,90.16666666666667,24.0
resnet_50_145ac6a_report,90.33333333333333,24.0
resnet_50_145ac6a_report,90.5,24.0
resnet_50_145ac6a_report,90.66666666666667,24.0
resnet_50_145ac6a_report,90.83333333333333,17.0
resnet_50_145ac6a_report,91.33333333333333,33.0
resnet_50_145ac6a_report,91.5,33.0
resnet_50_145ac6a_report,91.66666666666667,33.0
resnet_50_145ac6a_report,91.83333333333333,33.0
resnet_50_145ac6a_report,92.0,61.0
resnet_50_145ac6a_report,92.16666666666667,61.0
resnet_50_145ac6a_report,92.33333333333333,28.0
resnet_50_145ac6a_report,92.5,28.0
resnet_50_145ac6a_report,92.66666666666667,28.0
