run,t_hours,round_s
resnet-101_result_report,24.583333333333332,9.26
resnet-101_result_report,24.666666666666668,10.7
resnet-101_result_report,24.75,11.8
resnet-101_result_report,24.833333333333332,10.2
resnet-101_result_report,24.916666666666668,9.78
resnet-101_result_report,25.0,7.83
resnet-101_result_report,25.083333333333332,8.73
resnet-101_result_report,25.166666666666668,8.46
resnet-101_result_report,25.25,9.29
resnet-101_result_report,25.333333333333332,9.46
resnet-101_result_report,25.416666666666668,8.77
resnet-101_result_report,25.5,9.16
resnet-101_result_report,25.583333333333332,7.59
resnet-101_result_report,25.666666666666668,9.87
resnet-101_result_report,25.75,9.77
resnet-101_result_report,25.833333333333332,9.62
resnet-101_result_report,25.916666666666668,10.0
resnet-101_result_report,26.0,8.41
resnet-101_result_report,26.083333333333332,11.5
resnet-101_result_report,26.166666666666668,8.25
resnet-101_result_report,26.25,11.3
resnet-101_result_report,26.333333333333332,8.62
resnet-101_result_report,26.416666666666668,7.81
resnet-101_result_report,26.5,8.88
resnet-101_result_report,26.583333333333332,10.7
resnet-101_result_report,26.666666666666668,8.3
resnet-101_result_report,26.75,7.74
resnet-101_result_report,26.833333333333332,9.16
resnet-101_result_report,26.916666666666668,9.61
resnet-101_result_report,27.0,8.03
resnet-101_result_report,27.083333333333332,9.19
resnet-101_result_report,27.166666666666668,7.64
resnet-101_result_report,27.25,12.3
resnet-101_result_report,27.333333333333332,8.37
resnet-101_result_report,27.416666666666668,7.92
resnet-101_result_report,27.5,8.3
resnet-101_result_report,27.583333333333332,9.06
resnet-101_result_report,27.666666666666668,7.92
resnet-101_result_report,27.75,8.1
resnet-101_result_report,27.833333333333332,12.9
resnet-101_result_report,27.916666666666668,7.68
resnet-101_result_report,28.0,8.16
resnet-101_result_report,28.083333333333332,7.75
resnet-101_result_report,28.166666666666668,10.7
resnet-101_result_report,28.25,10.7
resnet-101_result_report,28.333333333333332,9.42
resnet-101_result_report,28.416666666666668,8.69
resnet-101_result_report,28.5,9.08
resnet-101_result_report,28.583333333333332,7.77
resnet-101_result_report,28.666666666666668,9.32
resnet-101_result_report,28.75,8.95
resnet-101_result_report,28.833333333333332,8.0
resnet-101_result_report,28.916666666666668,10.3
resnet-101_result_report,29.0,9.2
resnet-101_result_report,29.083333333333332,9.72
resnet-101_result_report,29.166666666666668,8.17
resnet-101_result_report,29.25,10.7
resnet-101_result_report,29.333333333333332,10.5
resnet-101_result_report,29.416666666666668,8.11
resnet-101_result_report,29.5,9.25
resnet-101_result_report,29.583333333333332,8.89
resnet-101_result_report,29.666666666666668,10.1
resnet-101_result_report,29.75,9.78
resnet-101_result_report,29.833333333333332,9.07
resnet-101_result_report,29.916666666666668,8.69
resnet-101_result_report,30.0,8.77
resnet-101_result_report,30.083333333333332,9.29
resnet-101_result_report,30.166666666666668,9.12
resnet-101_result_report,30.25,9.65
resnet-101_result_report,30.333333333333332,7.92
resnet-101_result_report,30.416666666666668,9.79
resnet-101_result_report,30.5,8.24
resnet-101_result_report,30.583333333333332,8.3
resnet-101_result_report,30.666666666666668,8.58
resnet-101_result_report,30.75,8.67
resnet-101_result_report,30.833333333333332,7.38
resnet-101_result_report,30.916666666666668,7.41
resnet-101_result_report,31.0,8.19
resnet-101_result_report,31.083333333333332,8.57
resnet-101_result_report,31.166666666666668,9.03
resnet-101_result_report,31.25,9.68
resnet-101_result_report,31.333333333333332,9.03
resnet-101_result_report,31.416666666666668,8.88
resnet-101_result_report,31.5,9.02
resnet-101_result_report,31.583333333333332,8.17
resnet-101_result_report,31.666666666666668,10.6
resnet-101_result_report,31.75,8.84
resnet-101_result_report,31.833333333333332,9.26
resnet-101_result_report,31.916666666666668,10.9
resnet-101_result_report,32.0,8.12
resnet-101_result_report,32.083333333333336,8.43
resnet-101_result_report,32.166666666666664,10.5
resnet-101_result_report,32.25,8.95
resnet-101_result_report,32.333333333333336,9.32
resnet-101_result_report,32.416666666666664,9.08
resnet-101_result_report,32.5,10.2
resnet-101_result_report,32.583333333333336,7.83
resnet-101_result_report,32.666666666666664,10.0
resnet-101_result_report,32.75,8.02
