run,t_hours,speed_mbps
resnet_50_145ac6a_report,86.83333333333333,128.5
resnet_50_145ac6a_report,87.0,132.6
resnet_50_145ac6a_report,87.16666666666667,123.1
resnet_50_145ac6a_report,87.33333333333333,129.79999999999998
resnet_50_145ac6a_report,87.5,125.9
resnet_50_145ac6a_report,87.66666666666667,125.5
resnet_50_145ac6a_report,87.83333333333333,130.3
resnet_50_145ac6a_report,88.0,126.5
resnet_50_145ac6a_report,88.16666666666667,121.69999999999999
resnet_50_145ac6a_report,88.33333333333333,127.3
resnet_50_145ac6a_report,88.5,121.7
resnet_50_145ac6a_report,88.66666666666667,125.2
resnet_50_145ac6a_report,88.83333333333333,126.2
resnet_50_145ac6a_report,89.0,128.9
resnet_50_145ac6a_report,89.16666666666667,126.2
resnet_50_145ac6a_report,89.33333333333333,125.2
resnet_50_145ac6a_report,89.5,130.0
resnet_50_145ac6a_report,89.66666666666667,136.10000000000002
resnet_50_145ac6a_report,89.83333333333333,120.4
resnet_50_145ac6a_report,90.0,125.9
resnet_50_145ac6a_report,90.16666666666667,127.89999999999999
