run,t_hours,rtt_ms
resnet-101_result_report,30.583333333333332,44.4
resnet-101_result_report,30.666666666666668,44.4
resnet-101_result_report,30.75,44.3
resnet-101_result_report,30.833333333333332,44.4
resnet-101_result_report,30.916666666666668,44.4
resnet-101_result_report,31.0,44.5
resnet-101_result_report,31.083333333333332,44.5
resnet-101_result_report,31.166666666666668,44.4
resnet-101_result_report,31.25,45.4
resnet-101_result_report,31.333333333333332,44.3
resnet-101_result_report,31.416666666666668,44.9
resnet-101_result_report,31.5,44.4
resnet-101_result_report,31.583333333333332,44.4
resnet-101_result_report,31.666666666666668,44.5
resnet-101_result_report,31.75,47.3
resnet-101_result_report,31.833333333333332,45.8
resnet-101_result_report,31.916666666666668,44.5
resnet-101_result_report,32.0,44.3
resnet-101_result_report,32.083333333333336,44.9
resnet-101_result_report,32.166666666666664,44.4
resnet-101_result_report,32.25,44.6
resnet-101_result_report,32.333333333333336,44.5
resnet-101_result_report,32.416666666666664,44.5
resnet-101_result_report,32.5,44.5
resnet-101_result_report,32.583333333333336,44.5
resnet-101_result_report,32.666666666666664,61.0
resnet-101_result_report,32.75,44.8
resnet-101_result_report,32.833333333333336,44.4
resnet-101_result_report,32.916666666666664,44.6
resnet-101_result_report,33.0,44.3
resnet-101_result_report,33.083333333333336,44.4
resnet-101_result_report,33.166666666666664,44.8
resnet-101_result_report,33.25,44.5
resnet-101_result_report,33.333333333333336,45.6
resnet-101_result_report,33.416666666666664,44.5
resnet-101_result_report,33.5,44.5
resnet-101_result_report,33.583333333333336,44.5
resnet-101_result_report,33.666666666666664,44.7
resnet-101_result_report,33.75,44.5
resnet-101_result_report,33.833333333333336,45.2
resnet-101_result_report,33.916666666666664,44.7
resnet-101_result_report,34.0,44.4
resnet-101_result_report,34.083333333333336,71.1
resnet-101_result_report,34.166666666666664,46.3
resnet-101_result_report,34.25,44.4
resnet-101_result_report,34.333333333333336,44.4
resnet-101_result_report,34.416666666666664,44.4
resnet-101_result_report,34.5,45.9
resnet-101_result_report,34.583333333333336,44.5
resnet-101_result_report,34.666666666666664,44.3
resnet-101_result_report,34.75,44.5
resnet-101_result_report,34.833333333333336,44.3
resnet-101_result_report,34.916666666666664,44.7
resnet-101_result_report,35.0,44.4
resnet-101_result_report,35.083333333333336,44.4
resnet-101_result_report,35.166666666666664,44.7
resnet-101_result_report,35.25,44.4
resnet-101_result_report,35.333333333333336,44.5
resnet-101_result_report,35.416666666666664,45.6
resnet-101_result_report,35.5,44.5
resnet-101_result_report,35.583333333333336,44.6
resnet-101_result_report,35.666666666666664,44.4
resnet-101_result_report,35.75,44.3
resnet-101_result_report,35.833333333333336,52.3
resnet-101_result_report,35.916666666666664,44.6
resnet-101_result_report,36.0,44.9
resnet-101_result_report,36.083333333333336,44.4
resnet-101_result_report,36.166666666666664,44.4
resnet-101_result_report,36.25,44.5
