run,t_hours,round_s
resnet-50_woker_offline_report,4.616666666666666,10.2
resnet-50_woker_offline_report,4.633333333333334,48.7
resnet-50_woker_offline_report,4.65,8.75
resnet-50_woker_offline_report,4.666666666666667,9.47
resnet-50_woker_offline_report,4.683333333333334,42.6
resnet-50_woker_offline_report,4.7,14.0
resnet-50_woker_offline_report,4.716666666666667,9.41
resnet-50_woker_offline_report,4.733333333333333,8.07
resnet-50_woker_offline_report,4.75,9.91
resnet-50_woker_offline_report,4.766666666666667,6.12
resnet-50_woker_offline_report,4.783333333333333,7.4
resnet-50_woker_offline_report,4.8,7.64
resnet-50_woker_offline_report,4.816666666666666,9.0
resnet-50_woker_offline_report,4.833333333333333,6.91
resnet-50_woker_offline_report,4.85,10.3
resnet-50_woker_offline_report,4.866666666666666,6.53
resnet-50_woker_offline_report,4.883333333333334,7.33
resnet-50_woker_offline_report,4.9,7.74
resnet-50_woker_offline_report,4.916666666666667,7.76
resnet-50_woker_offline_report,4.933333333333334,7.48
resnet-50_woker_offline_report,4.95,19.4
resnet-50_woker_offline_report,4.966666666666667,9.12
resnet-50_woker_offline_report,4.983333333333333,6.12
resnet-50_woker_offline_report,5.0,6.15
resnet-50_woker_offline_report,5.016666666666667,23.2
resnet-50_woker_offline_report,5.033333333333333,20.0
resnet-50_woker_offline_report,5.05,15.2
resnet-50_woker_offline_report,5.066666666666666,30.6
resnet-50_woker_offline_report,5.083333333333333,19.1
resnet-50_woker_offline_report,5.1,55.2
resnet-50_woker_offline_report,5.116666666666666,33.1
resnet-50_woker_offline_report,5.133333333333334,34.0
resnet-50_woker_offline_report,5.15,18.8
resnet-50_woker_offline_report,5.166666666666667,21.7
resnet-50_woker_offline_report,5.183333333333334,9.39
resnet-50_woker_offline_report,5.2,35.0
resnet-50_woker_offline_report,5.216666666666667,29.3
resnet-50_woker_offline_report,5.233333333333333,30.3
resnet-50_woker_offline_report,5.25,20.8
resnet-50_woker_offline_report,5.266666666666667,22.1
resnet-50_woker_offline_report,5.283333333333333,34.7
resnet-50_woker_offline_report,5.3,15.2
resnet-50_woker_offline_report,5.316666666666666,5.97
resnet-50_woker_offline_report,5.333333333333333,12.4
resnet-50_woker_offline_report,5.35,36.7
resnet-50_woker_offline_report,5.366666666666666,7.72
resnet-50_woker_offline_report,5.383333333333334,31.3
resnet-50_woker_offline_report,5.4,6.2
resnet-50_woker_offline_report,5.416666666666667,19.3
resnet-50_woker_offline_report,5.433333333333334,7.3
resnet-50_woker_offline_report,5.45,7.18
resnet-50_woker_offline_report,5.466666666666667,9.85
resnet-50_woker_offline_report,5.483333333333333,8.51
resnet-50_woker_offline_report,5.5,10.6
resnet-50_woker_offline_report,5.516666666666667,12.5
resnet-50_woker_offline_report,5.533333333333333,8.21
resnet-50_woker_offline_report,5.55,6.34
resnet-50_woker_offline_report,5.566666666666666,8.39
resnet-50_woker_offline_report,5.583333333333333,6.39
resnet-50_woker_offline_report,5.6,6.81
resnet-50_woker_offline_report,5.616666666666666,6.98
resnet-50_woker_offline_report,5.633333333333334,13.3
resnet-50_woker_offline_report,5.65,6.29
resnet-50_woker_offline_report,5.666666666666667,6.0
resnet-50_woker_offline_report,5.683333333333334,6.83
resnet-50_woker_offline_report,5.7,9.85
resnet-50_woker_offline_report,5.716666666666667,7.71
resnet-50_woker_offline_report,5.733333333333333,6.79
resnet-50_woker_offline_report,5.75,6.15
resnet-50_woker_offline_report,5.766666666666667,6.24
resnet-50_woker_offline_report,5.783333333333333,27.0
resnet-50_woker_offline_report,5.8,8.72
resnet-50_woker_offline_report,5.816666666666666,16.2
resnet-50_woker_offline_report,5.833333333333333,16.2
resnet-50_woker_offline_report,5.85,7.04
resnet-50_woker_offline_report,5.866666666666666,7.04
resnet-50_woker_offline_report,5.883333333333334,52.3
resnet-50_woker_offline_report,5.9,11.7
resnet-50_woker_offline_report,5.916666666666667,8.36
resnet-50_woker_offline_report,5.933333333333334,7.22
resnet-50_woker_offline_report,5.95,26.6
resnet-50_woker_offline_report,5.966666666666667,6.15
resnet-50_woker_offline_report,5.983333333333333,10.6
resnet-50_woker_offline_report,6.0,29.8
resnet-50_woker_offline_report,6.016666666666667,21.3
resnet-50_woker_offline_report,6.033333333333333,25.4
resnet-50_woker_offline_report,6.05,26.2
resnet-50_woker_offline_report,6.066666666666666,6.42
resnet-50_woker_offline_report,6.083333333333333,6.81
resnet-50_woker_offline_report,6.1,7.55
resnet-50_woker_offline_report,6.116666666666666,6.69
resnet-50_woker_offline_report,6.133333333333334,8.86
resnet-50_woker_offline_report,6.15,6.14
resnet-50_woker_offline_report,6.166666666666667,5.65
resnet-50_woker_offline_report,6.183333333333334,5.16
resnet-50_woker_offline_report,6.2,5.6
resnet-50_woker_offline_report,6.216666666666667,8.52
resnet-50_woker_offline_report,6.233333333333333,37.6
resnet-50_woker_offline_report,6.25,37.6
resnet-50_woker_offline_report,6.266666666666667,47.9
resnet-50_woker_offline_report,6.283333333333333,8.81
resnet-50_woker_offline_report,6.3,23.2
resnet-50_woker_offline_report,6.316666666666666,9.74
resnet-50_woker_offline_report,6.333333333333333,5.84
resnet-50_woker_offline_report,6.35,43.8
resnet-50_woker_offline_report,6.366666666666666,33.3
resnet-50_woker_offline_report,6.383333333333334,9.01
resnet-50_woker_offline_report,6.4,15.8
resnet-50_woker_offline_report,6.416666666666667,31.1
resnet-50_woker_offline_report,6.433333333333334,30.3
resnet-50_woker_offline_report,6.45,30.1
resnet-50_woker_offline_report,6.466666666666667,5.96
resnet-50_woker_offline_report,6.483333333333333,8.12
resnet-50_woker_offline_report,6.5,25.7
resnet-50_woker_offline_report,6.516666666666667,5.88
resnet-50_woker_offline_report,6.533333333333333,34.8
resnet-50_woker_offline_report,6.55,44.4
resnet-50_woker_offline_report,6.566666666666666,26.4
resnet-50_woker_offline_report,6.583333333333333,30.2
resnet-50_woker_offline_report,6.6,27.9
resnet-50_woker_offline_report,6.616666666666666,13.9
resnet-50_woker_offline_report,6.633333333333334,10.7
resnet-50_woker_offline_report,6.65,5.91
resnet-50_woker_offline_report,6.666666666666667,13.8
resnet-50_woker_offline_report,6.683333333333334,5.6
resnet-50_woker_offline_report,6.7,5.84
resnet-50_woker_offline_report,6.716666666666667,6.54
resnet-50_woker_offline_report,6.733333333333333,5.76
resnet-50_woker_offline_report,6.75,5.59
resnet-50_woker_offline_report,6.766666666666667,5.92
resnet-50_woker_offline_report,6.783333333333333,5.97
resnet-50_woker_offline_report,6.8,7.39
resnet-50_woker_offline_report,6.816666666666666,6.89
resnet-50_woker_offline_report,6.833333333333333,25.7
resnet-50_woker_offline_report,6.85,15.5
resnet-50_woker_offline_report,6.866666666666666,26.2
resnet-50_woker_offline_report,6.883333333333334,15.8
resnet-50_woker_offline_report,6.9,6.38
resnet-50_woker_offline_report,6.916666666666667,33.4
resnet-50_woker_offline_report,6.933333333333334,33.4
