"Time","gateway1","scheduler","worker1","worker2","worker3","worker4"
2026-01-11 13:40:00,2.27 kb/s,9.38 kb/s,56.9 Mb/s,58.3 Mb/s,170 Mb/s,49.7 Mb/s
2026-01-11 14:00:00,2.25 kb/s,9.30 kb/s,38.0 Mb/s,39.4 Mb/s,121 Mb/s,45.9 Mb/s
2026-01-11 14:20:00,2.26 kb/s,9.69 kb/s,38.2 Mb/s,39.7 Mb/s,113 Mb/s,38.3 Mb/s
2026-01-11 14:40:00,2.26 kb/s,8.77 kb/s,38.0 Mb/s,39.5 Mb/s,113 Mb/s,38.5 Mb/s
2026-01-11 15:00:00,2.25 kb/s,9.14 kb/s,38.2 Mb/s,39.5 Mb/s,113 Mb/s,38.3 Mb/s
2026-01-11 15:20:00,2.26 kb/s,9.02 kb/s,38.0 Mb/s,39.7 Mb/s,113 Mb/s,38.5 Mb/s
2026-01-11 15:40:00,2.25 kb/s,9.37 kb/s,38.2 Mb/s,39.5 Mb/s,113 Mb/s,48.5 Mb/s
2026-01-11 16:00:00,2.25 kb/s,9.50 kb/s,56.9 Mb/s,58.3 Mb/s,167 Mb/s,47.8 Mb/s
2026-01-11 16:20:00,2.27 kb/s,8.89 kb/s,57.1 Mb/s,58.3 Mb/s,168 Mb/s,50.9 Mb/s
2026-01-11 16:40:00,2.26 kb/s,9.83 kb/s,38.0 Mb/s,39.4 Mb/s,119 Mb/s,44.0 Mb/s
2026-01-11 17:00:00,2.25 kb/s,9.16 kb/s,38.2 Mb/s,39.7 Mb/s,113 Mb/s,38.3 Mb/s
2026-01-11 17:20:00,2.25 kb/s,8.98 kb/s,38.0 Mb/s,39.5 Mb/s,113 Mb/s,38.5 Mb/s
2026-01-11 17:40:00,2.26 kb/s,9.03 kb/s,38.2 Mb/s,39.5 Mb/s,113 Mb/s,38.5 Mb/s
2026-01-11 18:00:00,2.25 kb/s,8.80 kb/s,38.0 Mb/s,39.5 Mb/s,113 Mb/s,38.3 Mb/s
2026-01-11 18:20:00,2.26 kb/s,9.32 kb/s,53.8 Mb/s,46.8 Mb/s,122 Mb/s,48.4 Mb/s
2026-01-11 18:40:00,2.25 kb/s,9.45 kb/s,41.3 Mb/s,51.0 Mb/s,158 Mb/s,48.6 Mb/s
2026-01-11 19:00:00,2.27 kb/s,8.89 kb/s,56.9 Mb/s,58.3 Mb/s,172 Mb/s,53.4 Mb/s
2026-01-11 19:20:00,2.26 kb/s,9.58 kb/s,38.2 Mb/s,39.5 Mb/s,115 Mb/s,40.8 Mb/s
2026-01-11 19:40:00,2.25 kb/s,9.38 kb/s,38.0 Mb/s,39.5 Mb/s,113 Mb/s,38.5 Mb/s
2026-01-11 20:00:00,2.26 kb/s,8.85 kb/s,38.2 Mb/s,39.5 Mb/s,113 Mb/s,38.3 Mb/s
2026-01-11 20:20:00,2.25 kb/s,9.36 kb/s,38.0 Mb/s,39.5 Mb/s,113 Mb/s,38.5 Mb/s
2026-01-11 20:40:00,2.26 kb/s,9.13 kb/s,38.2 Mb/s,39.5 Mb/s,113 Mb/s,38.3 Mb/s
2026-01-11 21:00:00,2.25 kb/s,9.08 kb/s,38.0 Mb/s,39.5 Mb/s,113 Mb/s,38.5 Mb/s
2026-01-11 21:20:00,2.25 kb/s,9.06 kb/s,57.1 Mb/s,50.1 Mb/s,139 Mb/s,51.8 Mb/s
2026-01-11 21:40:00,2.25 kb/s,9.77 kb/s,38.0 Mb/s,47.7 Mb/s,145 Mb/s,45.1 Mb/s
2026-01-11 22:00:00,2.27 kb/s,8.88 kb/s,57.1 Mb/s,58.3 Mb/s,163 Mb/s,50.5 Mb/s
2026-01-11 22:20:00,2.26 kb/s,9.55 kb/s,38.0 Mb/s,39.5 Mb/s,121 Mb/s,43.8 Mb/s
2026-01-11 22:40:00,2.25 kb/s,8.86 kb/s,38.2 Mb/s,39.5 Mb/s,113 Mb/s,38.5 Mb/s
2026-01-11 23:00:00,2.26 kb/s,9.15 kb/s,38.0 Mb/s,39.5 Mb/s,113 Mb/s,38.3 Mb/s
2026-01-11 23:20:00,2.25 kb/s,8.88 kb/s,38.2 Mb/s,39.5 Mb/s,113 Mb/s,38.3 Mb/s
2026-01-11 23:40:00,2.26 kb/s,8.94 kb/s,38.0 Mb/s,39.5 Mb/s,113 Mb/s,38.5 Mb/s
2026-01-12 00:00:00,2.25 kb/s,9.28 kb/s,53.1 Mb/s,46.1 Mb/s,124 Mb/s,48.1 Mb/s
2026-01-12 00:20:00,2.26 kb/s,9.70 kb/s,42.0 Mb/s,51.7 Mb/s,153 Mb/s,47.5 Mb/s
2026-01-12 00:40:00,2.27 kb/s,8.98 kb/s,56.4 Mb/s,58.3 Mb/s,157 Mb/s,47.2 Mb/s
2026-01-12 01:00:00,2.26 kb/s,9.15 kb/s,38.7 Mb/s,39.4 Mb/s,133 Mb/s,48.4 Mb/s
2026-01-12 01:20:00,2.26 kb/s,9.89 kb/s,38.0 Mb/s,39.5 Mb/s,113 Mb/s,38.3 Mb/s
2026-01-12 01:40:00,2.25 kb/s,8.99 kb/s,38.2 Mb/s,39.7 Mb/s,113 Mb/s,38.5 Mb/s
2026-01-12 02:00:00,2.26 kb/s,9.37 kb/s,38.0 Mb/s,39.5 Mb/s,113 Mb/s,38.5 Mb/s
2026-01-12 02:20:00,2.25 kb/s,8.98 kb/s,38.2 Mb/s,39.5 Mb/s,113 Mb/s,38.3 Mb/s
2026-01-12 02:40:00,2.26 kb/s,8.91 kb/s,38.0 Mb/s,39.7 Mb/s,113 Mb/s,38.5 Mb/s
2026-01-12 03:00:00,2.25 kb/s,9.59 kb/s,57.1 Mb/s,57.9 Mb/s,149 Mb/s,55.3 Mb/s
2026-01-12 03:20:00,2.27 kb/s,9.06 kb/s,52.2 Mb/s,58.7 Mb/s,161 Mb/s,47.0 Mb/s
2026-01-12 03:40:00,2.26 kb/s,9.11 kb/s,42.7 Mb/s,39.4 Mb/s,142 Mb/s,49.4 Mb/s
2026-01-12 04:00:00,2.26 kb/s,9.95 kb/s,38.2 Mb/s,39.5 Mb/s,114 Mb/s,39.4 Mb/s
2026-01-12 04:20:00,2.25 kb/s,9.14 kb/s,38.0 Mb/s,39.5 Mb/s,113 Mb/s,38.3 Mb/s
2026-01-12 04:40:00,2.25 kb/s,9.04 kb/s,38.2 Mb/s,39.5 Mb/s,113 Mb/s,38.5 Mb/s
2026-01-12 05:00:00,2.26 kb/s,8.64 kb/s,38.2 Mb/s,39.5 Mb/s,113 Mb/s,38.3 Mb/s
2026-01-12 05:20:00,2.25 kb/s,9.10 kb/s,38.0 Mb/s,39.7 Mb/s,113 Mb/s,38.5 Mb/s
2026-01-12 05:40:00,2.26 kb/s,9.83 kb/s,57.1 Mb/s,58.3 Mb/s,155 Mb/s,57.3 Mb/s
2026-01-12 06:00:00,2.27 kb/s,9.12 kb/s,56.9 Mb/s,58.3 Mb/s,176 Mb/s,47.6 Mb/s
2026-01-12 06:20:00,2.26 kb/s,9.13 kb/s,38.0 Mb/s,39.5 Mb/s,123 Mb/s,48.0 Mb/s
2026-01-12 06:40:00,2.26 kb/s,9.77 kb/s,38.2 Mb/s,39.5 Mb/s,113 Mb/s,38.3 Mb/s
2026-01-12 07:00:00,2.25 kb/s,8.87 kb/s,38.0 Mb/s,39.7 Mb/s,113 Mb/s,38.5 Mb/s
2026-01-12 07:20:00,2.25 kb/s,8.76 kb/s,38.2 Mb/s,39.7 Mb/s,113 Mb/s,38.5 Mb/s
2026-01-12 07:40:00,2.25 kb/s,9.10 kb/s,38.2 Mb/s,39.5 Mb/s,113 Mb/s,38.3 Mb/s
2026-01-12 08:00:00,2.26 kb/s,9.08 kb/s,56.9 Mb/s,53.7 Mb/s,147 Mb/s,54.8 Mb/s
2026-01-12 08:20:00,2.25 kb/s,9.12 kb/s,51.9 Mb/s,62.2 Mb/s,164 Mb/s,49.5 Mb/s
2026-01-12 08:40:00,2.26 kb/s,9.24 kb/s,43.2 Mb/s,40.0 Mb/s,143 Mb/s,48.4 Mb/s
2026-01-12 09:00:00,2.26 kb/s,9.69 kb/s,38.0 Mb/s,39.7 Mb/s,113 Mb/s,38.6 Mb/s
2026-01-12 09:20:00,2.26 kb/s,9.21 kb/s,38.2 Mb/s,39.5 Mb/s,113 Mb/s,38.3 Mb/s
2026-01-12 09:40:00,2.25 kb/s,9.04 kb/s,38.0 Mb/s,39.5 Mb/s,113 Mb/s,38.5 Mb/s
2026-01-12 10:00:00,2.25 kb/s,8.90 kb/s,38.2 Mb/s,39.5 Mb/s,113 Mb/s,38.3 Mb/s
2026-01-12 10:20:00,2.26 kb/s,9.11 kb/s,38.0 Mb/s,39.7 Mb/s,112 Mb/s,38.5 Mb/s
2026-01-12 10:40:00,2.25 kb/s,9.44 kb/s,57.1 Mb/s,58.3 Mb/s,155 Mb/s,55.7 Mb/s
2026-01-12 11:00:00,2.27 kb/s,8.85 kb/s,38.0 Mb/s,58.3 Mb/s,147 Mb/s,48.9 Mb/s
2026-01-12 11:20:00,2.26 kb/s,9.82 kb/s,57.1 Mb/s,39.4 Mb/s,148 Mb/s,46.7 Mb/s
2026-01-12 11:40:00,2.26 kb/s,9.65 kb/s,38.0 Mb/s,39.7 Mb/s,113 Mb/s,38.4 Mb/s
2026-01-12 12:00:00,2.25 kb/s,9.25 kb/s,38.2 Mb/s,39.5 Mb/s,113 Mb/s,38.5 Mb/s
2026-01-12 12:20:00,2.25 kb/s,9.01 kb/s,38.0 Mb/s,39.6 Mb/s,113 Mb/s,38.3 Mb/s
2026-01-12 12:40:00,2.26 kb/s,9.04 kb/s,38.2 Mb/s,39.7 Mb/s,113 Mb/s,38.5 Mb/s
2026-01-12 13:00:00,2.25 kb/s,9.28 kb/s,38.0 Mb/s,39.4 Mb/s,113 Mb/s,38.3 Mb/s
2026-01-12 13:20:00,2.25 kb/s,9.37 kb/s,57.1 Mb/s,57.3 Mb/s,148 Mb/s,54.5 Mb/s
2026-01-12 13:40:00,2.25 kb/s,9.25 kb/s,39.4 Mb/s,46.7 Mb/s,136 Mb/s,44.8 Mb/s
2026-01-12 14:00:00,2.27 kb/s,9.04 kb/s,55.5 Mb/s,52.0 Mb/s,168 Mb/s,51.5 Mb/s
2026-01-12 14:20:00,2.26 kb/s,9.62 kb/s,38.2 Mb/s,39.5 Mb/s,115 Mb/s,40.5 Mb/s
2026-01-12 14:40:00,2.26 kb/s,8.58 kb/s,38.0 Mb/s,39.7 Mb/s,113 Mb/s,38.5 Mb/s
2026-01-12 15:00:00,2.25 kb/s,9.40 kb/s,38.2 Mb/s,39.5 Mb/s,113 Mb/s,38.3 Mb/s
2026-01-12 15:20:00,2.26 kb/s,8.77 kb/s,38.0 Mb/s,39.7 Mb/s,113 Mb/s,38.5 Mb/s
2026-01-12 15:40:00,2.25 kb/s,9.09 kb/s,38.2 Mb/s,39.5 Mb/s,113 Mb/s,38.5 Mb/s
2026-01-12 16:00:00,2.25 kb/s,9.79 kb/s,56.9 Mb/s,58.3 Mb/s,157 Mb/s,57.3 Mb/s
